Order_ID,Carrier,Carrier_Type,Origin_Hub,Destination_Store,Vehicle_Type,Route_Distance_KM,Service_Level,Scheduled_Departure_Hub,Actual_Departure_Hub,Scheduled_Arrival_Store,Actual_Arrival_Store,Departure_Delay_Min,Arrival_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Transit_Damage_Flag,Damage_Type,Capacity_Units,Loaded_Units,Capacity_Utilization_Pct,Idle_Time_Min,Temp_Controlled,Avg_Temp_Celsius,MM_Cost_INR
ORD-013098,Ekart,Ground,HUB-Central-05,STORE-Pune-001,Truck,1768.6,Standard,2024-04-29 03:47:52,2024-04-29 03:50:44,2024-05-01 00:43:05,2024-05-01 01:01:35,2.9,15.6,0,1,0,None,281,69,24.6,4.7,0,,22946.1
ORD-013099,FedEx-IN,Air,HUB-East-03,STORE-Nagpur-001,Van,256.8,Express,2023-02-26 12:17:13,2023-02-26 12:26:57,2023-02-26 17:58:22,2023-02-26 17:57:18,9.7,-10.8,0,0,0,None,275,94,34.2,2.2,0,,6815.05
ORD-013100,Shadowfax,Bike,HUB-Central-05,STORE-Nagpur-001,Truck,757.6,Economy,2023-01-05 09:34:28,2023-01-05 09:28:51,2023-01-06 02:12:59,2023-01-06 02:12:06,-5.6,4.7,0,0,0,None,327,159,48.6,1.1,0,,22506.23
ORD-013101,Ekart,Ground,HUB-South-02,STORE-Chennai-001,Three-Wheeler,1570.5,Standard,2023-10-27 01:47:54,2023-10-27 01:37:13,2023-10-29 12:26:29,2023-10-29 12:07:56,-10.7,-7.9,0,0,0,None,408,39,9.6,4.4,0,,51693.27
ORD-013102,DELHIVERY,Ground,HUB-South-02,STORE-Pune-001,Three-Wheeler,1467.4,Standard,2023-01-03 23:42:12,2023-01-03 23:58:24,2023-01-06 05:09:19,2023-01-06 05:44:11,16.2,18.7,1,1,0,None,410,322,78.5,2.6,0,,20432.27
ORD-013103,Ekart,Ground,HUB-South-02,STORE-Surat-001,Truck,1436.0,Standard,2024-08-13 19:47:58,2024-08-13 19:47:21,2024-08-15 09:09:43,2024-08-15 15:27:33,-0.6,378.4,0,1,0,None,173,141,81.5,15.9,0,,35370.28
ORD-013104,XpressBees,Ground,HUB-East-03,STORE-Delhi-002,Three-Wheeler,920.1,Express,2024-09-13 22:46:13,2024-09-13 22:38:48,2024-09-15 15:03:58,2024-09-15 15:01:15,-7.4,4.7,0,0,0,None,405,24,5.9,4.3,0,,13235.74
ORD-013105,FedEx-IN,Air,HUB-South-02,STORE-Delhi-002,Bike,1056.0,Economy,2024-01-31 21:08:11,2024-01-31 21:25:23,2024-02-02 17:19:39,2024-02-02 17:46:03,17.2,9.2,1,0,0,None,335,141,42.1,10.7,0,,20518.46
ORD-013106,DTDC,Ground,HUB-North-01,STORE-Mumbai-001,Mini-Truck,1478.3,Express,2023-03-19 17:53:19,2023-03-19 18:00:34,2023-03-21 03:25:26,2023-03-21 03:36:41,7.3,4.0,0,0,0,None,247,68,27.5,10.9,0,,31554.0
ORD-013107,DHL-IN,Air,HUB-Central-05,STORE-Delhi-001,Bike,1402.2,Same-Day,2024-12-02 16:19:23,2024-12-02 16:28:16,2024-12-05 15:04:23,2024-12-05 15:12:39,8.9,-0.6,0,0,0,None,429,341,79.5,37.7,1,4.4,19414.83
ORD-013108,Ekart,Ground,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,1491.6,Same-Day,2024-08-05 01:08:56,2024-08-05 01:22:50,2024-08-07 07:05:48,2024-08-07 08:27:24,13.9,67.7,0,1,0,None,70,21,30.0,4.4,0,,44054.06
ORD-013109,DHL-IN,Air,HUB-North-01,STORE-Indore-001,Mini-Truck,142.3,Express,2023-03-06 15:44:50,2023-03-06 15:51:33,2023-03-06 19:01:38,2023-03-06 20:24:19,6.7,76.0,0,1,1,Wet damage,367,269,73.3,10.1,0,,3969.45
ORD-013110,Shadowfax,Bike,HUB-South-02,STORE-Mumbai-002,Van,132.6,Economy,2024-07-05 19:57:09,2024-07-05 19:58:30,2024-07-05 23:12:46,2024-07-05 22:57:47,1.4,-16.3,0,0,0,None,371,250,67.4,4.4,0,,3027.48
ORD-013111,FedEx-IN,Air,HUB-East-03,STORE-Mumbai-001,Truck,667.9,Economy,2023-08-18 14:44:47,2023-08-18 15:07:07,2023-08-19 07:14:59,2023-08-19 07:32:49,22.3,-4.5,1,0,0,None,98,37,37.8,19.9,0,,23034.96
ORD-013112,BlueDart,Air,HUB-Central-05,STORE-Pune-001,Three-Wheeler,399.5,Standard,2023-12-17 18:37:26,2023-12-17 18:34:28,2023-12-18 07:25:10,2023-12-18 07:50:47,-3.0,28.6,0,1,0,None,207,13,6.3,2.0,1,,8345.77
ORD-013113,FedEx-IN,Air,HUB-North-01,STORE-Bangalore-001,Mini-Truck,329.7,Standard,2024-11-18 17:18:25,2024-11-18 17:32:04,2024-11-18 23:28:55,2024-11-19 00:01:23,13.7,18.8,0,1,0,None,95,34,35.8,9.9,0,,7644.82
ORD-013114,Delhivery,Ground,HUB-South-02,STORE-Indore-001,Three-Wheeler,1132.2,Express,2024-01-31 19:10:49,2024-01-31 19:07:24,2024-02-02 16:06:10,2024-02-02 15:47:45,-3.4,-15.0,0,0,0,None,156,81,51.9,18.1,0,,21973.12
ORD-013115,Delhivery,Ground,HUB-East-03,STORE-Hyderabad-001,Three-Wheeler,1414.6,Standard,2023-03-04 18:50:46,2023-03-04 19:40:22,2023-03-07 09:02:42,2023-03-07 09:40:03,49.6,-12.3,1,0,0,None,344,215,62.5,4.7,0,,17318.23
ORD-013116,Shadowfax,Bike,HUB-East-03,STORE-Surat-001,Three-Wheeler,724.8,Same-Day,2024-04-15 19:59:12,2024-04-15 20:11:39,2024-04-17 02:40:43,2024-04-17 02:53:52,12.5,0.7,0,0,0,None,485,444,91.5,1.3,0,,24187.42
ORD-013117,Delhivery,Ground,HUB-North-01,STORE-Bangalore-001,Mini-Truck,848.4,Express,2024-10-31 12:31:23,2024-10-31 12:39:31,2024-11-01 11:10:10,2024-11-01 11:52:37,8.1,34.3,0,1,0,None,110,51,46.4,6.0,0,,14019.47
ORD-013118,XpressBees,Ground,HUB-South-02,STORE-Nagpur-001,Van,104.6,Standard,2023-09-21 01:44:20,2023-09-21 02:43:49,2023-09-21 04:00:42,2023-09-21 04:58:10,59.5,-2.0,1,0,1,Tampered seal,424,401,94.6,58.1,0,,1446.19
ORD-013119,XpressBees,Ground,HUB-South-02,STORE-Ahmedabad-001,Three-Wheeler,510.8,Standard,2023-11-22 02:34:39,2023-11-22 02:39:50,2023-11-22 18:51:44,2023-11-22 18:47:26,5.2,-9.5,0,0,0,None,193,60,31.1,0.9,0,,16892.29
ORD-013120,BlueDart,Air,HUB-West-04,STORE-Ahmedabad-001,Bike,1505.8,Economy,2024-06-11 04:43:24,2024-06-11 04:43:36,2024-06-14 19:27:21,2024-06-14 19:20:49,0.2,-6.7,0,0,0,None,221,80,36.2,7.8,1,3.9,51235.24
ORD-013121,FedEx-IN,Air,HUB-North-01,STORE-Nagpur-001,Van,1678.8,Standard,2024-08-21 07:25:08,2024-08-21 08:04:22,2024-08-22 12:20:32,2024-08-22 13:42:19,39.2,42.5,1,1,0,None,244,44,18.0,49.7,1,5.1,22057.76
ORD-013122,XpressBees,Ground,HUB-Central-05,STORE-Hyderabad-001,Van,1518.4,Express,2023-04-17 13:21:49,2023-04-17 13:36:12,2023-04-18 22:12:27,2023-04-18 22:44:33,14.4,17.7,0,1,1,Tampered seal,112,87,77.7,32.9,0,,46203.88
ORD-013123,BlueDart,Air,HUB-Central-05,STORE-Lucknow-001,Three-Wheeler,871.1,Standard,2023-03-15 13:07:31,2023-03-15 20:27:23,2023-03-17 03:26:46,2023-03-17 12:11:56,439.9,85.3,1,1,0,None,335,298,89.0,32.9,1,2.3,13179.31
ORD-013124,DTDC,Ground,HUB-East-03,STORE-Pune-001,Three-Wheeler,265.2,Standard,2023-09-08 01:32:34,2023-09-08 01:39:19,2023-09-08 11:56:18,2023-09-08 11:48:49,6.8,-14.2,0,0,0,None,453,445,98.2,7.3,1,3.3,8605.91
ORD-013125,Ekart,Ground,HUB-Central-05,STORE-Delhi-001,Truck,693.3,Standard,2024-01-13 06:24:57,2024-01-13 06:27:34,2024-01-13 23:28:41,2024-01-13 23:12:33,2.6,-18.8,0,0,0,None,226,108,47.8,49.0,0,,15402.51
ORD-013126,Shadowfax,Bike,HUB-East-03,STORE-Mumbai-001,Bike,469.2,Standard,2024-12-02 15:57:43,2024-12-02 16:12:01,2024-12-03 14:25:58,2024-12-03 14:55:22,14.3,15.1,0,1,0,None,260,130,50.0,6.4,1,6.9,6721.82
ORD-013127,XpressBees,Ground,HUB-West-04,STORE-Nagpur-001,Bike,622.1,Economy,2024-10-17 00:10:06,2024-10-17 00:21:17,2024-10-18 06:31:57,2024-10-18 06:46:43,11.2,3.6,0,0,0,None,335,19,5.7,3.1,0,,18322.58
ORD-013128,Delhivery,Ground,HUB-South-02,STORE-Kolkata-001,Van,535.8,Standard,2024-02-12 05:48:55,2024-02-12 06:29:29,2024-02-12 17:07:53,2024-02-12 18:25:06,40.6,36.6,1,1,0,None,150,96,64.0,49.3,0,,17932.4
ORD-013129,XpressBees,Ground,HUB-South-02,STORE-Jaipur-001,Van,718.9,Standard,2024-04-22 15:33:56,2024-04-22 15:21:04,2024-04-23 10:12:20,2024-04-23 10:22:46,-12.9,23.3,0,1,0,None,272,211,77.6,5.9,0,,23738.38
ORD-013130,Shadowfax,Bike,HUB-North-01,STORE-Chennai-001,Bike,1205.6,Economy,2024-05-18 00:16:22,2024-05-18 00:11:24,2024-05-20 07:23:26,2024-05-20 07:40:58,-5.0,22.5,0,1,0,None,426,46,10.8,22.2,1,7.5,20700.26
ORD-013131,DHL-IN,Air,HUB-West-04,STORE-Nagpur-001,Three-Wheeler,792.3,Standard,2024-10-04 10:39:41,2024-10-04 11:05:45,2024-10-05 18:08:56,2024-10-05 18:53:57,26.1,18.9,1,1,0,None,83,60,72.3,4.7,0,,11513.61
ORD-013132,DTDC,Ground,HUB-North-01,STORE-Lucknow-001,Truck,561.6,Express,2023-04-28 09:11:48,2023-04-28 09:40:05,2023-04-29 01:18:39,2023-04-29 09:08:16,28.3,441.3,1,1,0,None,107,104,97.2,1.4,1,,15150.62
ORD-013133,Delhivery,Ground,HUB-North-01,STORE-Nagpur-001,Truck,633.9,Express,2023-07-20 04:32:03,2023-07-20 04:47:29,2023-07-20 19:44:00,,15.4,0.7,1,0,0,None,427,67,15.7,59.1,0,,14272.09
ORD-013134,XpressBees,Ground,HUB-South-02,STORE-Ahmedabad-001,Mini-Truck,159.1,Standard,2024-01-05 05:32:06,2024-01-05 05:39:56,2024-01-05 09:48:02,2024-01-05 09:52:15,7.8,-3.6,0,0,0,None,229,172,75.1,2.7,0,,3418.0
ORD-013135,Shadowfax,Bike,HUB-East-03,STORE-Mumbai-002,Bike,1157.0,Standard,2023-03-08 08:18:36,2023-03-08 08:12:51,2023-03-10 17:44:09,2023-03-10 17:35:19,-5.7,-3.1,0,0,0,None,95,39,41.1,5.5,0,,22117.59
ORD-013136,XpressBees,Ground,HUB-West-04,STORE-Ahmedabad-001,Mini-Truck,1625.1,Standard,2024-02-17 14:53:13,2024-02-17 15:05:51,2024-02-19 02:03:50,2024-02-19 10:20:52,12.6,484.4,0,1,0,None,289,178,61.6,14.9,0,,20685.78
ORD-013137,DHL-IN,Air,HUB-South-02,STORE-Nagpur-001,Mini-Truck,1334.1,Express,2024-04-02 21:14:15,2024-04-02 21:22:07,2024-04-03 21:38:31,2024-04-03 21:47:58,7.9,1.6,0,0,0,None,192,148,77.1,19.8,0,,22989.76
ORD-013138,DHL-IN,Air,HUB-South-02,STORE-Nagpur-001,Truck,1552.0,Standard,2024-03-06 17:05:32,2024-03-06 22:38:46,2024-03-08 16:14:21,2024-03-08 22:24:29,333.2,36.9,1,1,0,None,192,74,38.5,24.7,0,,22928.77
ORD-013139,DTDC,Ground,HUB-North-01,STORE-Delhi-002,Bike,715.7,Express,2024-01-07 06:09:41,2024-01-07 06:06:55,2024-01-08 17:35:20,2024-01-08 17:42:06,-2.8,9.5,0,0,0,None,264,76,28.8,18.9,1,6.1,18849.8
ORD-013140,BlueDart,Air,HUB-South-02,STORE-Kolkata-001,Three-Wheeler,780.6,Express,2024-01-09 01:36:11,2024-01-09 01:43:58,2024-01-10 10:23:41,2024-01-10 10:15:08,7.8,-16.3,0,0,0,None,79,16,20.3,14.6,1,3.6,17518.78
ORD-013141,EKART,Ground,HUB-Central-05,STORE-Ahmedabad-001,Truck,341.6,Standard,2023-03-24 21:49:36,2023-03-24 21:36:53,2023-03-25 04:45:02,2023-03-25 04:44:31,-12.7,12.2,0,0,0,None,359,78,21.7,44.8,0,,8039.51
ORD-013142,Shadowfax,Bike,HUB-Central-05,STORE-Jaipur-001,Bike,688.1,Express,2023-10-06 15:35:30,2023-10-06 19:44:07,2023-10-08 00:30:01,2023-10-08 05:43:28,248.6,64.8,1,1,0,None,256,38,14.8,22.2,0,,12982.81
ORD-013143,DTDC,Ground,HUB-South-02,STORE-Pune-001,Truck,869.0,Economy,2024-03-04 08:34:32,2024-03-04 09:39:26,2024-03-05 07:03:46,2024-03-05 08:19:02,64.9,10.4,1,0,0,None,250,231,92.4,34.3,1,6.8,29159.24
ORD-013144,DHL-IN,Air,HUB-North-01,STORE-Delhi-002,Bike,118.6,Economy,2023-10-22 06:00:06,2023-10-22 05:32:03,2023-10-22 11:29:20,2023-10-22 11:18:02,-28.0,16.7,0,1,0,None,328,167,50.9,0.2,0,,1478.02
ORD-013145,Delhivery,Ground,HUB-North-01,STORE-Lucknow-001,Truck,1655.3,Express,2023-09-04 06:17:34,2023-09-04 08:48:39,2023-09-06 11:08:07,2023-09-06 13:40:53,151.1,1.7,1,0,0,None,334,252,75.4,29.9,1,3.4,28719.23
ORD-013146,Delhivery,Ground,HUB-South-02,STORE-Surat-001,Three-Wheeler,412.2,Standard,2024-05-11 13:57:40,2024-05-11 14:02:03,2024-05-12 08:31:16,2024-05-12 08:52:28,4.4,16.8,0,1,0,None,263,236,89.7,10.6,1,4.4,13323.34
ORD-013147,Ekart,Ground,HUB-East-03,STORE-Mumbai-002,Mini-Truck,137.3,Express,2023-03-16 07:05:00,2023-03-16 07:00:37,2023-03-16 10:26:32,2023-03-16 10:01:26,-4.4,-20.7,0,0,0,None,77,42,54.5,4.4,1,2.3,3653.26
ORD-013148,DTDC,Ground,HUB-North-01,STORE-Lucknow-001,Three-Wheeler,817.4,Economy,2024-08-04 03:16:58,2024-08-04 03:20:48,2024-08-05 11:27:01,2024-08-05 12:25:06,3.8,54.2,0,1,0,None,211,130,61.6,4.7,0,,25068.13
ORD-013149,Ekart,Ground,HUB-East-03,STORE-Hyderabad-001,Van,817.1,Standard,2024-08-11 02:33:36,2024-08-11 02:47:21,2024-08-11 21:50:27,2024-08-11 21:58:42,13.8,-5.5,0,0,0,None,246,223,90.7,12.9,0,,24851.32
ORD-013150,Shadowfax,Bike,HUB-North-01,STORE-Kolkata-001,Mini-Truck,64.8,Same-Day,2023-02-25 09:00:56,2023-02-25 09:21:03,2023-02-25 10:34:51,2023-02-25 10:49:20,20.1,-5.6,1,0,0,None,302,240,79.5,12.5,0,,1085.73
ORD-013151,FedEx-IN,Air,HUB-West-04,STORE-Indore-001,Van,884.4,Standard,2024-10-04 00:44:12,2024-10-04 01:23:00,2024-10-04 15:30:00,2024-10-04 16:20:57,38.8,12.1,1,0,0,None,284,143,50.4,9.5,0,,21838.02
ORD-013152,BlueDart,Air,HUB-North-01,STORE-Chennai-001,Three-Wheeler,1455.9,Same-Day,2024-06-10 09:14:03,2024-06-10 09:09:13,2024-06-12 10:25:52,2024-06-12 10:24:59,-4.8,3.9,0,0,0,None,300,236,78.7,2.8,1,2.7,43145.83
ORD-013153,Delhivery,Ground,HUB-Central-05,STORE-Mumbai-002,Van,1199.0,Standard,2023-04-09 20:05:24,2023-04-09 20:13:39,2023-04-11 02:38:10,2023-04-11 03:03:22,8.3,16.9,0,1,0,None,455,277,60.9,2.6,0,,28503.08
ORD-013154,DTDC,Ground,HUB-South-02,STORE-Nagpur-001,Van,114.3,Standard,2024-03-13 16:53:17,2024-03-13 17:03:50,2024-03-13 19:51:54,2024-03-13 19:48:14,10.6,-14.2,0,0,0,None,318,11,3.5,19.3,0,,3589.11
ORD-013155,Ekart,Ground,HUB-South-02,STORE-Pune-001,Van,857.6,Express,2023-11-09 20:46:19,2023-11-09 20:44:55,2023-11-10 19:14:58,2023-11-10 20:10:59,-1.4,57.4,0,1,0,None,174,82,47.1,6.0,1,6.7,27673.49
ORD-013156,XpressBees,Ground,HUB-North-01,STORE-Nagpur-001,Truck,1534.7,Express,2023-05-19 17:26:46,2023-05-19 18:08:33,2023-05-21 08:54:16,2023-05-21 09:25:18,41.8,-10.8,1,0,0,None,120,82,68.3,37.1,0,,35893.63
ORD-013157,BlueDart,Air,HUB-East-03,STORE-Bangalore-001,Van,1261.9,Standard,2024-04-19 23:54:59,2024-04-19 23:59:28,2024-04-21 02:34:37,2024-04-21 03:12:30,4.5,33.4,0,1,1,Crushed,346,72,20.8,3.5,0,,30322.15
ORD-013158,Delhivery,Ground,HUB-East-03,STORE-Ahmedabad-001,Three-Wheeler,216.8,Standard,2023-08-14 22:03:05,2023-08-14 22:28:52,2023-08-15 07:17:29,2023-08-15 15:37:52,25.8,474.6,1,1,0,None,236,99,41.9,25.6,1,,5405.79
ORD-013159,Ekart,Ground,HUB-East-03,STORE-Jaipur-001,Bike,927.6,Express,2023-07-21 16:41:29,2023-07-21 16:31:13,2023-07-23 21:22:23,2023-07-23 20:52:06,-10.3,-20.0,0,0,0,None,302,245,81.1,1.4,0,,19253.73
ORD-013160,Ekart,Ground,HUB-East-03,STORE-Mumbai-001,Van,282.1,Standard,2023-12-26 23:41:06,2023-12-26 23:54:02,2023-12-27 07:04:05,2023-12-27 07:13:54,12.9,-3.1,0,0,0,None,305,35,11.5,51.3,0,,7262.23
ORD-013161,DHL-IN,Air,HUB-Central-05,STORE-Hyderabad-001,Mini-Truck,1765.1,Standard,2023-01-31 13:06:31,2023-01-31 13:27:43,2023-02-02 11:20:19,2023-02-02 12:43:08,21.2,61.6,1,1,0,None,170,73,42.9,16.6,0,,37296.1
ORD-013162,Shadowfax,Bike,HUB-Central-05,STORE-Kolkata-001,Bike,1345.8,Standard,2024-09-30 00:52:23,2024-09-30 03:57:21,2024-10-03 07:01:19,2024-10-03 10:02:11,185.0,-4.1,1,0,0,None,447,159,35.6,17.7,0,,35730.3
ORD-013163,DHL-IN,Air,HUB-South-02,STORE-Nagpur-001,Bike,1233.6,Standard,2024-12-28 06:52:07,2024-12-28 07:04:18,2024-12-30 17:32:25,2024-12-30 18:13:13,12.2,28.6,0,1,0,None,182,40,22.0,1.8,0,,21898.38
ORD-013164,BlueDart,Air,HUB-Central-05,STORE-Delhi-001,Mini-Truck,428.9,Standard,2023-06-07 14:22:21,2023-06-07 15:12:05,2023-06-07 22:50:45,2023-06-07 23:41:09,49.7,0.7,1,0,0,None,207,174,84.1,5.2,0,,8133.14
ORD-013165,Ekart,Ground,HUB-North-01,STORE-Delhi-001,Truck,1219.5,Standard,2023-05-04 04:45:13,2023-05-04 04:44:49,2023-05-05 19:48:09,2023-05-05 19:51:41,-0.4,3.9,0,0,0,None,352,296,84.1,87.4,1,5.0,29150.4
ORD-013166,BlueDart,Air,HUB-West-04,STORE-Jaipur-001,Mini-Truck,684.8,Standard,2024-05-14 22:21:05,2024-05-14 22:29:20,2024-05-15 11:24:11,2024-05-15 11:32:44,8.3,0.3,0,0,0,None,265,244,,6.4,0,,20992.81
ORD-013167,FedEx-IN,Air,HUB-Central-05,STORE-Kolkata-001,Mini-Truck,696.1,Same-Day,2023-05-25 11:36:12,2023-05-25 12:10:38,2023-05-26 05:14:58,2023-05-26 05:42:11,34.4,-7.2,1,0,0,None,233,51,21.9,13.8,0,,20857.97
ORD-013168,Ekart,Ground,HUB-East-03,STORE-Kolkata-001,Bike,1177.9,Economy,2024-07-14 22:39:50,2024-07-14 22:46:25,2024-07-16 19:48:45,2024-07-16 21:16:06,6.6,80.8,0,1,0,None,335,332,99.1,16.9,0,,38222.45
ORD-013169,XpressBees,Ground,HUB-Central-05,STORE-Delhi-002,Mini-Truck,949.5,Economy,2023-07-13 03:40:12,2023-07-13 03:51:38,2023-07-14 05:57:05,2023-07-14 05:59:37,11.4,-8.9,0,0,0,None,106,95,89.6,18.7,1,5.2,18194.29
ORD-013170,Delhivery,Ground,HUB-Central-05,STORE-Jaipur-001,Van,670.2,Economy,2023-06-23 11:26:30,2023-06-23 11:34:18,2023-06-24 00:39:56,2023-06-24 01:37:56,7.8,50.2,0,1,0,None,70,22,31.4,35.2,0,,15542.65
ORD-013171,Shadowfax,Bike,HUB-West-04,STORE-Ahmedabad-001,Bike,380.5,Same-Day,2023-10-05 00:18:41,2023-10-05 00:27:24,2023-10-05 18:50:01,2023-10-05 19:02:42,8.7,4.0,0,0,0,None,312,106,34.0,3.3,0,,9693.33
ORD-013172,Shadowfax,Bike,HUB-West-04,STORE-Jaipur-001,Three-Wheeler,1395.1,Express,2024-02-05 13:35:49,2024-02-05 13:41:25,2024-02-08 03:15:10,2024-02-08 03:08:36,5.6,-12.2,0,0,0,None,146,108,74.0,16.0,0,,18837.84
ORD-013173,FedEx-IN,Air,HUB-South-02,STORE-Ahmedabad-001,Truck,1736.6,Same-Day,2024-05-09 13:30:43,2024-05-09 13:34:50,2024-05-11 19:27:31,2024-05-11 19:45:21,4.1,13.7,0,0,0,None,316,291,92.1,2.6,1,5.9,60455.97
ORD-013174,Delhivery,Ground,HUB-West-04,STORE-Ahmedabad-001,Mini-Truck,1662.3,Standard,2024-12-05 17:08:15,2024-12-05 17:45:29,2024-12-07 14:21:36,2024-12-07 14:56:32,37.2,-2.3,1,0,0,None,207,128,61.8,41.0,1,4.9,38948.29
ORD-013175,DTDC,Ground,HUB-South-02,STORE-Bangalore-001,Mini-Truck,1382.2,Economy,2024-02-15 11:20:18,2024-02-15 12:23:43,2024-02-16 17:37:00,2024-02-17 00:58:05,63.4,377.7,1,1,0,None,346,273,78.9,10.0,0,,26849.0
ORD-013176,Delhivery,Ground,HUB-North-01,STORE-Hyderabad-001,Van,1172.3,Economy,2023-12-28 11:19:54,2023-12-28 11:35:19,2023-12-29 16:15:40,2023-12-29 16:40:17,15.4,9.2,1,0,0,None,382,351,91.9,24.1,1,7.7,18511.99
ORD-013177,Delhivery,Ground,HUB-Central-05,STORE-Chennai-001,Three-Wheeler,612.7,Economy,2024-03-12 23:31:57,2024-03-12 23:41:44,2024-03-13 18:37:29,2024-03-13 18:29:56,9.8,-17.3,0,0,0,None,371,225,60.6,21.7,0,,15301.83
ORD-013178,XpressBees,Ground,HUB-East-03,STORE-Mumbai-001,Bike,523.8,Standard,2024-11-19 05:33:02,2024-11-19 06:06:21,2024-11-20 12:32:52,,33.3,-3.4,1,0,0,None,427,243,56.9,37.7,0,,10712.96
ORD-013179,DHL-IN,Air,HUB-North-01,STORE-Kolkata-001,Bike,592.6,Standard,2023-04-15 11:20:33,2023-04-15 11:05:01,2023-04-16 11:08:23,2023-04-16 10:52:06,-15.5,-0.8,0,0,0,None,53,52,98.1,12.9,0,,19285.41
ORD-013180,Delhivery,Ground,HUB-West-04,STORE-Pune-001,Bike,383.3,Express,2024-05-31 06:15:48,2024-05-31 06:52:14,2024-05-31 23:49:34,2024-06-01 00:35:14,36.4,9.2,1,0,0,None,483,48,9.9,4.9,0,,7851.74
ORD-013181,Delhivery,Ground,HUB-East-03,STORE-Mumbai-002,Bike,878.0,Standard,2024-08-05 03:31:26,2024-08-05 03:37:54,2024-08-07 00:34:04,2024-08-07 00:32:13,6.5,-8.3,0,0,0,None,197,90,45.7,18.3,1,2.6,19400.69
ORD-013182,Shadowfax,Bike,HUB-North-01,STORE-Ahmedabad-001,Truck,136.9,Same-Day,2024-11-16 12:58:19,2024-11-16 18:12:57,2024-11-16 17:14:57,2024-11-17 08:26:38,314.6,597.0,1,1,0,None,220,194,88.2,61.1,0,,2846.6
ORD-013183,Ekart,Ground,HUB-East-03,STORE-Jaipur-001,Truck,103.3,Standard,2023-04-28 15:50:35,2023-04-28 16:04:34,2023-04-28 18:40:46,2023-04-28 19:00:35,14.0,5.8,0,0,0,None,106,26,24.5,9.4,1,6.5,3271.95
ORD-013184,DHL-IN,Air,HUB-North-01,STORE-Kolkata-001,Bike,469.8,Standard,2024-03-30 10:39:10,2024-03-30 10:43:26,2024-03-31 05:18:56,2024-03-31 05:34:54,4.3,11.7,0,0,0,None,181,67,37.0,0.9,0,,8406.19
ORD-013185,FedEx-IN,Air,HUB-Central-05,STORE-Ahmedabad-001,Bike,121.6,Standard,2023-08-30 07:42:27,2023-08-30 07:50:19,2023-08-30 13:33:48,2023-08-30 13:36:30,7.9,-5.2,0,0,0,None,470,136,28.9,4.6,0,,1834.51
ORD-013186,BlueDart,Air,HUB-South-02,STORE-Nagpur-001,Van,1304.9,Express,2023-09-17 01:25:14,2023-09-17 01:30:55,2023-09-18 07:06:20,2023-09-18 06:49:42,5.7,-22.3,0,0,0,None,142,100,70.4,6.7,0,,20464.92
ORD-013187,Ekart,Ground,HUB-South-02,STORE-Bangalore-001,Bike,419.3,Same-Day,2024-11-20 00:52:25,2024-11-20 01:40:10,2024-11-20 21:27:22,2024-11-20 23:30:25,47.8,75.3,1,1,0,None,326,290,89.0,32.4,0,,12709.51
ORD-013188,Delhivery,Ground,HUB-East-03,STORE-Mumbai-001,Mini-Truck,1131.3,Standard,2023-11-24 08:56:32,2023-11-24 15:52:22,2023-11-25 11:43:42,2023-11-25 18:41:18,415.8,1.8,1,0,0,None,318,15,4.7,28.0,0,,29580.37
ORD-013189,Shadowfax,Bike,HUB-East-03,STORE-Surat-001,Mini-Truck,1193.5,Standard,2023-06-19 11:01:21,2023-06-19 18:27:41,2023-06-20 19:47:18,2023-06-21 03:55:06,446.3,41.5,1,1,0,None,343,134,39.1,27.5,1,4.2,28450.55
ORD-013190,FEDEX-IN,Air,HUB-East-03,STORE-Jaipur-001,Mini-Truck,1029.9,Economy,2024-01-11 10:19:45,2024-01-11 10:32:09,2024-01-12 06:50:55,2024-01-12 07:00:04,12.4,-3.3,0,0,0,None,210,81,38.6,4.3,1,3.1,25649.21
ORD-013191,Delhivery,Ground,HUB-East-03,STORE-Surat-001,Van,1035.8,Express,2023-06-12 10:36:08,2023-06-12 17:40:14,2023-06-13 07:13:07,2023-06-13 14:11:04,424.1,-6.2,1,0,0,None,189,94,49.7,45.8,0,,34840.64
ORD-013192,BlueDart,Air,HUB-South-02,STORE-Indore-001,Mini-Truck,177.5,Standard,2023-09-16 00:05:02,2023-09-15 23:54:17,2023-09-16 05:22:23,2023-09-16 06:29:16,-10.7,77.6,0,1,0,None,314,97,30.9,12.5,1,4.1,2423.06
ORD-013193,FedEx-IN,Air,HUB-South-02,STORE-Kolkata-001,Truck,1275.2,Standard,2023-04-21 20:21:13,2023-04-21 20:21:46,2023-04-23 09:03:28,2023-04-23 09:14:42,0.6,10.7,0,0,0,None,423,359,84.9,9.8,0,,35179.51
ORD-013194,FedEx-IN,Air,HUB-Central-05,STORE-Nagpur-001,Mini-Truck,1393.7,Economy,2023-04-07 22:31:56,2023-04-07 22:43:51,2023-04-09 06:35:58,2023-04-09 06:54:22,11.9,6.5,0,0,0,None,276,174,63.0,6.2,1,7.6,22943.4
ORD-013195,XpressBees,Ground,HUB-West-04,STORE-Mumbai-002,Van,945.3,Same-Day,2024-03-08 06:02:48,2024-03-08 06:00:32,2024-03-09 01:02:54,2024-03-09 02:02:28,-2.3,61.8,0,1,0,None,192,180,93.8,44.9,1,4.0,21460.12
