Order_ID,Order_Value_INR,Priority,Product_Category,Customer_Segment,SKU_Count
ORD-006225,145.58,Low,Books,D2C,14
ORD-006226,250.7,Medium,Furniture,B2C,8
ORD-006227,202.91,Low,Grocery,B2C,8
ORD-006228,439.31,Medium,Pharma,B2C,6
ORD-006229,339.31,Medium,FMCG,B2C,1
ORD-006230,617.07,Medium,Auto Parts,B2B,8
ORD-006231,133.87,Low,Auto Parts,B2B,9
ORD-006232,100.42,Low,FMCG,B2C,2
ORD-006233,343.65,Medium,Pharma,B2C,3
ORD-006234,735.76,Medium,Electronics,B2C,8
ORD-006235,162.94,High,Grocery,B2C,8
ORD-006236,270.67,High,Furniture,B2C,8
ORD-006237,398.22,Medium,Grocery,D2C,8
ORD-006238,285.84,Medium,Books,B2C,1
ORD-006239,160.72,High,Auto Parts,B2B,3
ORD-006240,152.46,Medium,Pharma,B2C,14
ORD-006241,177.75,Medium,Electronics,B2C,12
ORD-006242,211.27,Medium,Books,B2B,11
ORD-006243,303.93,Low,Apparel,B2C,13
ORD-006244,793.92,High,Apparel,B2B,1
ORD-006245,171.05,Low,Grocery,B2C,5
ORD-006246,144.67,High,Furniture,B2B,9
ORD-006247,316.81,Medium,Apparel,B2B,1
ORD-006248,105.26,Medium,Grocery,B2C,7
ORD-006249,430.97,Medium,Apparel,B2C,6
ORD-006250,148.08,High,Books,B2C,4
ORD-006251,178.58,Medium,Pharma,B2C,11
ORD-006252,117.37,Medium,Electronics,B2B,8
ORD-006253,527.46,High,Books,B2C,1
ORD-006254,308.66,Medium,Furniture,B2C,3
ORD-006255,139.49,Low,Auto Parts,B2B,7
ORD-006256,392.26,Medium,Grocery,B2C,14
ORD-006257,40.99,Medium,Apparel,B2C,5
ORD-006258,186.24,Low,Grocery,B2C,13
ORD-006259,608.09,Medium,Apparel,B2C,12
ORD-006260,139.16,Medium,Pharma,B2C,10
ORD-006261,68.54,High,Pharma,B2C,6
ORD-006262,271.51,Low,Electronics,B2B,13
ORD-006263,613.1,Medium,Furniture,B2C,2
ORD-006264,278.63,Medium,Pharma,B2B,8
ORD-006265,774.27,High,Books,B2C,10
ORD-006266,227.21,Medium,Grocery,B2B,13
ORD-006267,129.79,Medium,Books,B2B,9
ORD-006268,580.89,Medium,Apparel,B2B,13
ORD-006269,113.95,Medium,Pharma,B2C,1
ORD-006270,319.22,Low,FMCG,D2C,7
ORD-006271,26.94,High,Electronics,B2B,6
ORD-006272,380.06,Medium,Auto Parts,B2C,14
ORD-006273,943.53,High,Auto Parts,B2C,13
ORD-006274,373.31,Medium,Books,B2C,10
ORD-006275,282.67,Medium,FMCG,D2C,11
ORD-006276,219.68,High,Grocery,B2C,4
ORD-006277,588.69,High,Electronics,B2C,2
ORD-006278,278.38,Low,Auto Parts,B2C,9
ORD-006279,463.02,Medium,Books,D2C,7
ORD-006280,246.3,Medium,Apparel,B2B,2
ORD-006281,416.17,High,Apparel,B2C,4
ORD-006282,82.81,Medium,Apparel,B2C,6
ORD-006283,95.54,High,Furniture,B2C,6
ORD-006284,161.08,Low,Auto Parts,B2C,10
ORD-006285,464.95,High,Grocery,B2C,6
ORD-006286,242.58,High,Apparel,B2C,7
ORD-006287,210.07,Low,Apparel,D2C,1
ORD-006288,127.4,High,Furniture,B2C,6
ORD-006289,104.24,Medium,Pharma,B2C,9
ORD-006290,247.8,High,Grocery,B2B,6
ORD-006291,612.71,High,Electronics,B2B,5
ORD-006292,489.21,Medium,Electronics,B2C,11
ORD-006293,126.08,High,Pharma,D2C,7
ORD-006294,435.75,Medium,Books,B2B,2
ORD-006295,434.11,Low,Grocery,B2C,2
ORD-006296,443.59,High,Auto Parts,B2C,4
ORD-006297,122.56,Medium,Apparel,B2C,8
ORD-006298,153.24,Medium,Pharma,B2C,6
ORD-006299,47.9,Medium,Furniture,B2C,6
ORD-006300,95.59,Medium,FMCG,B2C,13
ORD-006301,474.25,Medium,Pharma,B2C,4
ORD-006302,362.47,Medium,FMCG,B2C,6
ORD-006303,128.29,High,Books,B2C,12
ORD-006304,414.11,Medium,Grocery,B2B,14
ORD-006305,191.08,Low,Electronics,B2B,13
ORD-006306,410.85,Medium,Grocery,B2C,4
ORD-006307,208.84,Medium,Electronics,B2B,4
ORD-006308,688.73,Medium,Grocery,B2C,4
ORD-006309,362.21,Medium,Auto Parts,B2C,2
ORD-006310,193.19,Medium,Pharma,B2C,7
ORD-006311,1261.81,Medium,Grocery,B2B,10
ORD-006312,268.54,Medium,Books,B2C,1
ORD-006313,198.19,Low,FMCG,D2C,8
ORD-006314,89.1,Low,Grocery,B2B,6
ORD-006315,769.35,High,Auto Parts,D2C,3
ORD-006316,412.7,Low,Apparel,D2C,2
ORD-006317,367.81,Medium,Pharma,B2B,12
ORD-006318,395.07,Medium,Pharma,B2B,7
ORD-006319,314.09,High,Furniture,B2C,12
ORD-006320,115.16,Low,FMCG,B2B,11
ORD-006321,475.47,Medium,Grocery,B2B,10
ORD-006322,565.36,High,Auto Parts,B2C,13
ORD-006323,227.86,Low,Auto Parts,B2B,14
ORD-006324,254.79,Medium,Auto Parts,B2C,6
ORD-006325,520.65,Medium,Grocery,B2C,10
ORD-006326,160.22,Medium,Furniture,B2C,10
ORD-006327,169.52,Medium,Electronics,D2C,9
ORD-006328,79.38,Medium,Pharma,B2C,11
ORD-006329,285.86,Medium,Furniture,B2C,11
ORD-006330,286.37,Medium,Apparel,D2C,6
ORD-006331,128.56,High,Auto Parts,B2C,8
ORD-006332,574.92,Low,Electronics,B2B,4
ORD-006333,147.8,Medium,Pharma,B2B,7
ORD-006334,113.62,High,Books,B2C,14
ORD-006335,89.01,Medium,Auto Parts,B2C,2
ORD-006336,135.5,Medium,Grocery,B2C,2
ORD-006337,998.16,High,Apparel,B2B,12
ORD-006338,242.13,Medium,Apparel,B2C,4
ORD-006339,127.84,Low,Furniture,B2C,12
ORD-006340,279.23,Medium,Books,B2C,10
ORD-006341,214.98,Medium,Furniture,B2C,3
ORD-006342,402.65,High,Auto Parts,B2B,11
ORD-006343,274.89,Medium,Pharma,B2C,2
ORD-006344,793.24,Medium,Books,D2C,6
ORD-006345,79.07,Medium,Apparel,B2C,1
ORD-006346,345.37,Medium,Auto Parts,B2C,11
ORD-006347,630.88,Medium,Electronics,B2B,9
ORD-006348,605.92,Medium,FMCG,B2B,13
ORD-006349,58.31,High,FMCG,B2B,6
ORD-006350,700.13,High,Grocery,D2C,12
ORD-006351,461.1,Low,Apparel,B2B,4
ORD-006352,827.07,High,Furniture,B2C,10
ORD-006353,259.95,High,Pharma,B2B,13
ORD-006354,116.15,High,FMCG,B2B,9
ORD-006355,277.32,Medium,Furniture,B2C,3
ORD-006356,101.54,Low,Auto Parts,B2B,14
ORD-006357,148.48,High,Books,B2C,12
ORD-006358,153.61,High,Apparel,B2B,2
ORD-006359,171.65,Medium,Auto Parts,B2B,4
ORD-006360,417.84,Medium,Furniture,B2C,1
ORD-006361,890.77,Low,Auto Parts,B2B,9
ORD-006362,53.43,Low,FMCG,B2B,10
ORD-006363,87.16,Medium,Electronics,B2C,13
ORD-006364,51.59,Medium,Electronics,B2C,1
ORD-006365,531.49,Medium,Electronics,D2C,7
ORD-006366,185.14,Medium,Furniture,B2C,1
ORD-006367,172.17,Low,Grocery,B2B,5
ORD-006368,63.27,Low,Pharma,B2B,12
ORD-006369,1103.37,Medium,Books,B2B,3
ORD-006370,438.14,Medium,Grocery,B2C,8
ORD-006371,144.05,Low,Furniture,B2B,13
ORD-006372,106.47,High,Apparel,B2C,4
ORD-006373,824.09,Medium,Apparel,B2C,14
ORD-006374,529.83,Low,FMCG,B2C,11
ORD-006375,244.36,Medium,Apparel,B2B,4
ORD-006376,75.87,Medium,Auto Parts,B2C,2
ORD-006377,138.4,Medium,Apparel,B2C,7
ORD-006378,522.11,High,FMCG,B2B,6
ORD-006379,76.72,Medium,Pharma,B2B,2
ORD-006380,99.94,Low,Books,B2C,3
ORD-006381,136.75,Low,Electronics,D2C,1
ORD-006382,251.37,Low,Auto Parts,B2C,12
ORD-006383,202.17,Low,Grocery,B2B,4
ORD-006384,399.37,Medium,Electronics,B2C,9
ORD-006385,978.49,Medium,Electronics,B2C,14
ORD-006386,370.22,Medium,Furniture,B2B,13
ORD-006387,141.72,Medium,Furniture,B2B,13
ORD-006388,439.79,Medium,Auto Parts,B2B,2
ORD-006389,337.78,High,Apparel,B2B,12
ORD-006390,152.02,Medium,Books,B2C,9
ORD-006391,122.57,Medium,Grocery,B2B,12
ORD-006392,172.75,Low,Auto Parts,B2B,10
ORD-006393,167.44,Medium,Electronics,B2C,10
ORD-006394,307.89,Medium,Furniture,B2C,4
ORD-006395,722.47,Medium,Electronics,B2C,3
ORD-006396,218.69,Medium,Furniture,D2C,4
ORD-006397,1141.15,High,Apparel,B2C,3
ORD-006398,287.52,High,Auto Parts,D2C,8
ORD-006399,130.74,Low,Books,B2C,6
ORD-006400,195.86,Medium,Apparel,B2C,12
ORD-006401,194.15,Medium,Furniture,B2B,4
ORD-006402,46.99,High,Apparel,B2C,2
ORD-006403,354.32,High,Apparel,D2C,12
ORD-006404,93.57,Medium,Auto Parts,B2C,7
ORD-006405,75.14,Medium,Auto Parts,B2C,12
ORD-006406,,Medium,FMCG,D2C,5
ORD-006407,181.44,High,Apparel,B2C,8
ORD-006408,203.38,High,Furniture,B2C,2
ORD-006409,562.34,Low,Electronics,B2B,10
ORD-006410,298.15,Medium,Pharma,B2C,10
ORD-006411,55.58,High,Apparel,B2C,12
ORD-006412,204.81,Medium,Pharma,B2C,14
ORD-006413,101.39,Low,Books,B2C,12
ORD-006414,153.62,High,Pharma,B2C,6
ORD-006415,20.2,Medium,Grocery,B2B,2
ORD-006416,86.89,Low,Books,B2C,13
ORD-006417,836.07,Medium,Books,B2C,8
ORD-006418,145.76,Medium,Pharma,B2C,10
ORD-006419,47.22,Medium,Pharma,B2C,11
ORD-006420,391.17,High,Apparel,B2B,10
ORD-006421,372.2,Medium,Furniture,B2C,2
ORD-006422,566.95,Medium,Electronics,B2B,12
ORD-006423,91.62,Medium,Grocery,B2C,6
ORD-006424,837.6,Low,Apparel,B2B,12
ORD-006425,328.18,Low,Furniture,B2C,14
ORD-006426,305.85,Medium,Grocery,D2C,7
ORD-006427,297.06,Medium,Pharma,B2C,14
ORD-006428,351.26,Low,Books,D2C,13
ORD-006429,2048.68,Low,Grocery,B2C,10
ORD-006430,237.95,Medium,Books,B2C,11
ORD-006431,145.72,High,Books,B2B,3
ORD-006432,137.74,Low,Auto Parts,B2B,6
ORD-006433,2126.49,Medium,Auto Parts,B2C,4
ORD-006434,94.35,High,Auto Parts,B2B,14
ORD-006435,476.54,Medium,Apparel,B2C,4
ORD-006436,106.72,Low,Electronics,B2B,1
ORD-006437,917.7,Medium,Pharma,D2C,4
ORD-006438,850.96,Low,Pharma,B2C,11
ORD-006439,40.89,Medium,Grocery,B2C,5
ORD-006440,215.71,High,Books,B2C,2
ORD-006441,109.69,High,Furniture,B2C,8
ORD-006442,359.84,High,Auto Parts,B2C,10
ORD-006443,733.71,High,FMCG,B2C,11
ORD-006444,53.22,Medium,FMCG,B2B,10
ORD-006445,133.04,Low,Auto Parts,B2C,8
ORD-006446,145.23,Medium,Grocery,B2B,4
ORD-006447,495.87,High,Grocery,D2C,2
ORD-006448,228.17,Medium,Books,B2C,4
ORD-006449,292.53,High,Apparel,B2B,9
ORD-006450,657.79,Medium,FMCG,D2C,8
ORD-006451,95.51,Medium,FMCG,B2C,5
ORD-006452,100.24,Medium,Books,B2B,2
ORD-006453,104.22,Medium,Pharma,B2C,1
ORD-006454,460.14,Medium,Pharma,B2B,14
ORD-006455,225.73,Medium,Furniture,B2B,6
ORD-006456,143.38,Low,Apparel,D2C,13
ORD-006457,217.62,Low,Furniture,B2B,2
ORD-006458,145.83,Medium,Auto Parts,D2C,9
ORD-006459,171.94,Low,Electronics,B2B,1
ORD-006460,761.72,Low,Grocery,B2C,11
ORD-006461,208.83,High,Books,B2B,12
ORD-006462,634.71,Medium,Furniture,B2C,5
ORD-006463,180.24,Medium,Electronics,D2C,4
ORD-006464,1393.12,Low,Pharma,B2C,1
ORD-006465,626.37,Low,Electronics,B2C,5
ORD-006466,350.75,High,Pharma,B2C,7
ORD-006467,515.1,Low,Pharma,B2C,10
ORD-006468,219.59,Low,FMCG,D2C,6
ORD-006469,95.48,Medium,Pharma,D2C,8
ORD-006470,99.16,Medium,Pharma,B2C,11
ORD-006471,234.72,Medium,Electronics,B2C,6
ORD-006472,361.86,Medium,Apparel,B2B,2
ORD-006473,715.34,Low,FMCG,B2C,10
ORD-006474,234.58,Medium,Apparel,B2C,1
ORD-006475,329.89,Medium,Grocery,B2C,8
ORD-006476,312.72,High,Grocery,D2C,1
ORD-006477,236.45,Medium,Pharma,B2C,3
ORD-006478,316.72,Medium,Apparel,B2B,9
ORD-006479,69.5,High,Apparel,D2C,14
ORD-006480,392.52,Low,Auto Parts,B2C,14
ORD-006481,59.38,Low,Grocery,B2B,8
ORD-006482,145.54,High,Furniture,B2C,9
ORD-006483,189.98,Low,FMCG,B2C,2
ORD-006484,954.12,Low,FMCG,B2C,13
ORD-006485,30.68,Low,Apparel,B2B,8
ORD-006486,202.64,Medium,Pharma,B2C,1
ORD-006487,136.24,Low,Books,D2C,10
ORD-006488,37.08,Medium,Electronics,B2B,3
ORD-006489,74.22,Low,Apparel,B2C,9
ORD-006490,88.51,Medium,Electronics,B2B,4
ORD-006491,438.35,Medium,Auto Parts,B2B,14
ORD-006492,80.98,Medium,FMCG,B2C,14
ORD-006493,351.14,Medium,Apparel,D2C,6
ORD-006494,374.03,Medium,Grocery,B2C,3
ORD-006495,281.37,Medium,Auto Parts,B2B,9
ORD-006496,277.67,Low,Grocery,B2C,10
ORD-006497,1181.47,High,FMCG,B2B,2
ORD-006498,252.19,Medium,Books,B2B,10
ORD-006499,238.42,Medium,FMCG,B2B,10
ORD-006500,340.74,High,Auto Parts,B2C,1
ORD-006501,386.44,Low,Books,B2C,13
ORD-006502,340.34,Medium,Grocery,B2B,6
ORD-006503,263.66,Medium,Grocery,B2B,9
ORD-006504,180.63,Medium,Apparel,B2C,5
ORD-006505,973.4,Medium,Apparel,B2B,6
ORD-006506,138.21,Medium,Pharma,B2B,5
ORD-006507,76.06,High,FMCG,B2B,9
ORD-006508,241.16,Medium,Auto Parts,B2B,10
ORD-006509,387.69,Medium,Furniture,B2C,12
ORD-006510,221.51,Low,FMCG,B2B,10
ORD-006511,162.8,Low,Electronics,B2C,8
ORD-006512,217.41,Medium,Pharma,B2C,1
ORD-006513,121.42,Low,Apparel,B2C,8
ORD-006514,176.1,Medium,Grocery,D2C,10
ORD-006515,559.58,Medium,Furniture,B2C,8
ORD-006516,110.95,Medium,Auto Parts,B2B,3
ORD-006517,200.96,High,Pharma,B2C,10
ORD-006518,269.88,Medium,Auto Parts,D2C,6
ORD-006519,487.73,Medium,Electronics,B2B,9
ORD-006520,285.94,Medium,Books,B2C,9
ORD-006521,659.63,Low,Apparel,B2C,11
ORD-006522,433.35,High,Auto Parts,B2B,3
ORD-006523,345.44,Medium,Books,D2C,13
ORD-006524,449.25,Low,Books,B2C,7
ORD-006525,49.64,Medium,Electronics,B2C,13
ORD-006526,438.87,Medium,Auto Parts,D2C,10
ORD-006527,406.09,Low,FMCG,B2B,7
ORD-006528,656.6,Low,Apparel,B2C,1
ORD-006529,144.4,Medium,FMCG,B2C,3
ORD-006530,321.66,Low,Electronics,D2C,5
ORD-006531,142.51,Medium,Books,D2C,11
ORD-006532,201.52,Medium,Electronics,B2C,10
ORD-006533,321.61,Medium,Furniture,D2C,7
ORD-006534,1789.76,High,Pharma,B2C,3
ORD-006535,180.97,High,Apparel,B2C,7
ORD-006536,163.43,High,Auto Parts,B2C,13
ORD-006537,193.3,High,Apparel,D2C,3
ORD-006538,40.14,Medium,Electronics,D2C,10
ORD-006539,223.25,Medium,Apparel,B2C,8
ORD-006540,42.38,High,Electronics,B2C,7
ORD-006541,170.11,Medium,Electronics,B2B,2
ORD-006542,276.5,Low,Grocery,B2C,13
ORD-006543,270.35,Medium,Electronics,B2B,3
ORD-006544,364.87,Medium,Furniture,B2B,11
ORD-006545,201.48,Medium,FMCG,B2C,3
ORD-006546,416.13,Medium,FMCG,B2B,10
ORD-006547,657.29,Low,Electronics,B2C,7
ORD-006548,133.71,Low,Books,B2C,13
ORD-006549,204.27,Low,FMCG,B2C,9
ORD-006550,66.93,Medium,Electronics,B2C,10
ORD-006551,178.83,Medium,Pharma,B2C,2
ORD-006552,233.33,High,Auto Parts,B2C,6
ORD-006553,129.55,Low,Pharma,B2C,1
ORD-006554,627.69,High,Pharma,B2C,14
ORD-006555,168.67,High,Electronics,B2B,8
ORD-006556,193.67,Medium,Apparel,B2C,12
ORD-006557,49.03,Medium,Apparel,B2C,8
ORD-006558,128.32,Medium,FMCG,D2C,2
ORD-006559,54.58,High,Pharma,B2C,12
ORD-006560,126.31,Medium,Grocery,D2C,1
ORD-006561,754.48,Low,Electronics,B2C,2
ORD-006562,188.1,Low,FMCG,B2C,8
ORD-006563,313.23,High,Apparel,D2C,3
ORD-006564,209.0,Medium,Pharma,B2C,1
ORD-006565,224.54,Low,Electronics,B2C,6
ORD-006566,162.66,Medium,Furniture,B2B,14
ORD-006567,210.78,Medium,Furniture,B2B,6
ORD-006568,175.68,Medium,Grocery,B2C,2
ORD-006569,575.01,High,FMCG,B2B,8
ORD-006570,198.34,Medium,Electronics,B2C,14
ORD-006571,120.09,Medium,Apparel,B2C,12
ORD-006572,232.16,Medium,Books,B2B,13
ORD-006573,262.81,Medium,Furniture,B2C,8
ORD-006574,451.44,Medium,Pharma,B2C,9
ORD-006575,98.09,Low,Apparel,B2C,3
ORD-006576,377.59,Medium,Grocery,B2C,11
ORD-006577,75.97,Medium,Books,B2C,9
ORD-006578,331.49,Medium,FMCG,B2B,12
ORD-006579,232.6,Medium,Grocery,D2C,8
ORD-006580,214.18,Medium,Pharma,B2C,6
ORD-006581,41.68,Medium,Furniture,B2C,3
ORD-006582,256.01,Medium,Grocery,B2C,3
ORD-006583,658.66,Medium,FMCG,B2C,2
ORD-006584,849.27,Medium,Furniture,B2B,3
ORD-006585,173.95,Medium,FMCG,B2B,9
ORD-006586,1194.17,Low,Auto Parts,B2C,10
ORD-006587,381.08,Low,Apparel,D2C,2
ORD-006588,619.14,Medium,Grocery,B2C,14
ORD-006589,1314.29,Medium,FMCG,B2B,8
ORD-006590,464.29,Low,FMCG,D2C,3
ORD-006591,305.12,Medium,Apparel,B2C,8
ORD-006592,352.19,Medium,Furniture,B2C,2
ORD-006593,199.72,Medium,Electronics,B2C,10
ORD-006594,284.59,High,Electronics,B2C,4
ORD-006595,515.38,Medium,Pharma,B2B,9
ORD-006596,190.67,Low,Books,D2C,7
ORD-006597,139.23,Low,FMCG,B2B,8
ORD-006598,382.92,Medium,FMCG,B2B,10
ORD-006599,129.95,Medium,Furniture,B2C,6
ORD-006600,154.17,Medium,Grocery,B2B,5
ORD-006601,336.85,Low,Pharma,B2B,3
ORD-006602,225.7,Low,Electronics,B2C,1
ORD-006603,259.43,Medium,Books,B2C,14
ORD-006604,164.98,Medium,Pharma,B2C,5
ORD-006605,304.31,Low,Grocery,B2C,11
ORD-006606,179.22,Medium,Furniture,B2B,4
ORD-006607,1320.72,High,Grocery,B2B,14
ORD-006608,104.97,High,FMCG,B2C,12
ORD-006609,270.02,Low,Electronics,B2C,7
ORD-006610,935.04,Medium,Apparel,D2C,5
ORD-006611,1158.66,Medium,Books,B2C,8
ORD-006612,169.63,Low,Auto Parts,D2C,6
ORD-006613,102.1,Medium,Pharma,B2C,13
ORD-006614,123.25,Medium,Grocery,B2B,7
ORD-006615,1807.86,Low,Furniture,B2C,9
ORD-006616,68.27,Medium,Auto Parts,B2C,2
ORD-006617,150.06,Medium,Grocery,D2C,9
ORD-006618,280.76,Medium,FMCG,B2B,5
ORD-006619,433.46,High,Books,D2C,2
ORD-006620,423.94,Medium,Electronics,B2C,14
ORD-006621,553.8,Low,FMCG,B2C,6
ORD-006622,61.55,High,FMCG,D2C,12
ORD-006623,92.44,Medium,FMCG,B2C,11
ORD-006624,207.25,Medium,FMCG,D2C,2
ORD-006625,583.6,Low,Furniture,B2B,12
ORD-006626,276.09,High,Grocery,B2B,8
ORD-006627,97.45,High,FMCG,B2C,9
ORD-006628,112.43,Medium,Pharma,D2C,11
ORD-006629,113.23,Medium,Furniture,B2C,2
ORD-006630,645.57,High,Pharma,B2C,7
ORD-006631,651.52,High,FMCG,B2C,6
ORD-006632,446.69,High,Furniture,B2C,7
ORD-006633,466.56,Medium,Electronics,B2C,12
ORD-006634,435.16,Low,Grocery,B2C,8
ORD-006635,78.94,High,Books,B2C,13
ORD-006636,296.83,Medium,Pharma,B2C,7
ORD-006637,431.97,Medium,Furniture,B2C,3
ORD-006638,126.75,High,Furniture,B2C,2
ORD-006639,297.58,Medium,Pharma,D2C,13
ORD-006640,353.12,Low,Electronics,D2C,14
ORD-006641,835.47,Medium,Apparel,B2C,5
ORD-006642,132.25,Medium,Books,D2C,12
ORD-006643,279.67,Low,Grocery,B2C,7
ORD-006644,105.34,Low,Apparel,D2C,14
ORD-006645,361.41,High,Auto Parts,B2B,6
ORD-006646,74.18,High,Pharma,B2C,6
ORD-006647,83.1,Medium,Auto Parts,D2C,10
ORD-006648,101.59,Medium,Pharma,B2B,9
ORD-006649,81.19,Low,Furniture,D2C,12
ORD-006650,150.46,Medium,Furniture,D2C,1
ORD-006651,1298.96,Medium,Books,B2B,8
ORD-006652,99.26,High,Auto Parts,B2C,6
ORD-006653,502.76,Low,Books,B2B,2
ORD-006654,39.58,Medium,FMCG,B2B,2
ORD-006655,81.75,Medium,Apparel,B2C,6
ORD-006656,230.48,High,Books,B2B,8
ORD-006657,131.14,High,FMCG,B2C,4
ORD-006658,333.43,Medium,FMCG,D2C,12
ORD-006659,241.84,Medium,Books,B2B,7
ORD-006660,352.04,Medium,Grocery,B2C,3
ORD-006661,114.37,Medium,Apparel,D2C,12
ORD-006662,279.14,Medium,Furniture,D2C,2
ORD-006663,235.13,Low,Books,B2B,12
ORD-006664,135.81,Low,Auto Parts,D2C,12
ORD-006665,180.9,Low,Electronics,B2C,2
ORD-006666,417.96,Low,Grocery,B2C,5
ORD-006667,251.08,Medium,Electronics,B2C,11
ORD-006668,257.87,Medium,Books,B2B,4
ORD-006669,529.16,High,Electronics,B2C,5
ORD-006670,85.35,Medium,Auto Parts,B2B,13
ORD-006671,64.57,Medium,FMCG,B2C,8
ORD-006672,156.83,Medium,Grocery,B2C,13
ORD-006673,275.99,Low,Pharma,D2C,10
ORD-006674,79.41,High,FMCG,B2B,14
ORD-006675,372.17,Medium,Furniture,B2C,2
ORD-006676,540.43,High,Apparel,D2C,14
ORD-006677,665.78,High,Apparel,B2C,4
ORD-006678,394.7,Low,Pharma,B2B,2
ORD-006679,68.16,Medium,FMCG,B2C,14
ORD-006680,105.88,High,Apparel,B2C,4
ORD-006681,171.06,Low,FMCG,B2B,2
ORD-006682,51.7,Medium,Pharma,B2B,6
ORD-006683,174.81,Low,FMCG,B2C,8
ORD-006684,502.08,Medium,FMCG,D2C,12
ORD-006685,175.58,Medium,Electronics,B2C,9
ORD-006686,444.72,High,Pharma,B2C,8
ORD-006687,122.56,Low,Apparel,B2C,11
ORD-006688,88.59,Medium,Electronics,B2B,11
ORD-006689,150.52,Medium,Furniture,B2B,1
ORD-006690,317.59,Medium,Pharma,B2B,2
ORD-006691,126.51,Low,Electronics,B2B,14
ORD-006692,607.91,Medium,Auto Parts,B2C,14
ORD-006693,93.01,Low,Electronics,B2C,13
ORD-006694,566.06,High,Electronics,D2C,3
ORD-006695,57.61,High,Pharma,D2C,1
ORD-006696,101.86,Medium,Pharma,B2B,12
ORD-006697,248.43,High,Furniture,B2C,6
ORD-006698,465.42,Medium,Furniture,B2C,3
ORD-006699,492.66,High,Furniture,B2C,7
ORD-006700,303.37,High,FMCG,B2C,8
ORD-006701,392.38,Medium,Books,D2C,10
ORD-006702,439.59,Medium,Pharma,B2B,1
ORD-006703,309.02,Medium,Pharma,B2B,3
ORD-006704,247.4,Low,Apparel,B2C,2
ORD-006705,57.89,High,Apparel,B2B,5
ORD-006706,241.17,Low,FMCG,B2B,5
ORD-006707,198.19,Medium,Grocery,B2C,3
ORD-006708,407.47,Low,Pharma,B2C,1
ORD-006709,430.28,High,Books,B2B,1
ORD-006710,103.67,Medium,Auto Parts,B2C,7
ORD-006711,187.84,Medium,Books,B2B,7
ORD-006712,210.86,Medium,FMCG,B2C,6
ORD-006713,914.12,Medium,FMCG,D2C,4
ORD-006714,303.15,Low,Apparel,B2B,11
ORD-006715,154.12,Medium,Electronics,B2C,2
ORD-006716,126.18,Medium,Grocery,B2C,8
ORD-006717,401.09,Medium,Furniture,B2C,1
ORD-006718,434.75,Medium,Apparel,B2B,8
ORD-006719,204.77,Low,Pharma,B2B,13
ORD-006720,311.39,Medium,Apparel,D2C,5
ORD-006721,497.34,Medium,FMCG,B2B,3
ORD-006722,386.44,Low,Auto Parts,B2C,7
ORD-006723,724.48,High,Grocery,B2C,3
ORD-006724,118.23,Medium,Electronics,B2B,2
ORD-006725,144.35,Low,Electronics,B2C,9
ORD-006726,346.79,Medium,Furniture,B2C,14
ORD-006727,79.88,High,Books,B2C,5
ORD-006728,208.73,High,Furniture,B2B,7
ORD-006729,527.7,Medium,Books,D2C,4
ORD-006730,390.99,Medium,Books,B2C,1
ORD-006731,644.33,Medium,Grocery,B2C,4
ORD-006732,478.39,Medium,FMCG,B2C,14
ORD-006733,194.85,Medium,Pharma,B2B,1
ORD-006734,312.34,High,Apparel,B2C,3
ORD-006735,123.56,Low,Pharma,B2C,13
ORD-006736,109.06,Medium,Furniture,B2B,11
ORD-006737,448.32,Medium,Books,B2C,12
ORD-006738,1497.05,Low,Auto Parts,D2C,11
ORD-006739,188.63,Low,Auto Parts,B2C,3
ORD-006740,69.2,High,Apparel,D2C,12
ORD-006741,181.68,Low,Auto Parts,B2C,13
ORD-006742,420.82,Medium,Furniture,B2C,9
ORD-006743,119.44,Low,Furniture,B2C,4
ORD-006744,677.27,High,Apparel,D2C,4
ORD-006745,999.84,Medium,Electronics,B2C,5
ORD-006746,61.74,Low,FMCG,B2C,2
ORD-006747,619.24,Low,FMCG,B2B,3
ORD-006748,989.51,Medium,Books,B2B,14
ORD-006749,597.91,Medium,Electronics,B2B,12
ORD-006750,285.58,High,Electronics,B2B,9
ORD-006751,293.84,High,Pharma,B2B,9
ORD-006752,,Low,Pharma,B2B,8
ORD-006753,375.4,Medium,Electronics,B2C,2
ORD-006754,134.81,Low,Pharma,B2B,4
ORD-006755,447.28,Medium,Apparel,B2C,8
ORD-006756,158.22,Medium,Furniture,B2B,7
ORD-006757,123.77,Medium,Pharma,B2B,6
ORD-006758,332.46,Medium,Apparel,B2B,6
ORD-006759,76.39,High,Furniture,B2C,7
ORD-006760,181.96,Medium,Books,D2C,3
ORD-006761,184.72,High,FMCG,D2C,8
ORD-006762,315.62,High,Apparel,B2C,14
ORD-006763,478.71,Low,FMCG,B2C,7
ORD-006764,114.33,Medium,Auto Parts,B2B,10
ORD-006765,153.9,Medium,Grocery,B2C,13
ORD-006766,78.84,Low,Pharma,B2C,8
ORD-006767,2234.87,Low,FMCG,B2C,2
ORD-006768,479.11,Medium,Pharma,D2C,11
ORD-006769,373.56,Low,Books,B2C,7
ORD-006770,1119.43,Medium,Books,B2C,2
ORD-006771,86.37,Medium,Apparel,B2B,3
ORD-006772,105.85,High,Apparel,B2C,5
ORD-006773,261.99,Low,Apparel,B2C,1
ORD-006774,93.15,Medium,Auto Parts,B2C,4
ORD-006775,305.04,Medium,Grocery,B2C,13
