Order_ID,Carrier,Carrier_Type,City,Zone,Service_Level,Product_Category,Payment_Mode,Vehicle_Type,Distance_KM,Scheduled_Delivery_Start,Scheduled_Delivery_End,Attempt_1_Time,Attempt_2_Time,Attempt_3_Time,Total_Attempts,Delivered_Flag,OTD_Flag,Delivery_Delay_Min,FADR_Flag,Failed_Delivery_Flag,RTO_Flag,Fail_Reason,Avg_Service_Time_Min,Delivery_Density,Capacity_Utilization_Pct,LM_Cost_INR,TCO_INR,Damage_Claim_Flag,Order_Accurate_Flag,Accuracy_Issue,Customer_Rating
ORD-006613,DHL-IN,Air,Indore,Semi-Urban,Express,Furniture,COD,Van,11.8,2024-12-03 16:47:38,2024-12-03 18:47:38,2024-12-03 16:47:38,2024-12-03 19:41:15,,2,1,0,53.6,0,0,0,None,,95.8,68.7,157.15,448.87,0,1,None,
ORD-006614,DTDC,Ground,Chennai,Urban,Standard,Pharma,Prepaid,Bike,17.9,2023-01-16 20:52:14,2023-01-17 00:52:14,2023-01-16 20:52:14,2023-01-16 23:35:00,2023-01-17 01:07:28,3,1,0,15.2,0,0,0,None,17.6,46.2,73.2,168.28,585.52,0,1,None,1.0
ORD-006615,Delhivery,Ground,Lucknow,Rural,Standard,Auto Parts,COD,Mini-Truck,19.3,2023-04-19 14:27:36,2023-04-19 18:27:36,2023-04-19 14:27:36,,,1,0,0,,0,1,1,Customer absent,5.0,34.2,95.2,521.91,1709.35,0,1,None,2.0
ORD-006616,FedEx-IN,Air,Pune,Semi-Urban,Standard,Auto Parts,Prepaid,Bike,23.3,2024-05-28 01:55:35,2024-05-28 03:55:35,2024-05-28 01:55:35,,,1,0,0,,0,1,0,Refused delivery,6.3,33.8,46.3,222.23,754.86,0,1,None,2.0
ORD-006617,BlueDart,Air,Bhopal,Suburban,Standard,FMCG,COD,Bike,34.8,2023-01-24 07:33:52,2023-01-24 11:33:52,2023-01-24 07:33:52,,,1,0,0,,0,1,1,Customer absent,2.7,89.2,86.8,608.84,1895.35,0,1,None,1.0
ORD-006618,DTDC,Ground,Delhi,Suburban,Same-Day,Furniture,COD,Bike,4.6,2024-01-13 14:53:44,2024-01-13 16:53:44,2024-01-13 14:53:44,2024-01-13 17:04:59,2024-01-13 18:05:09,3,0,0,,0,1,0,Weather,1.8,52.2,93.5,66.15,202.31,0,1,None,3.0
ORD-006619,BlueDart,Air,Lucknow,Suburban,Economy,Books,Prepaid,Bike,20.6,2023-03-20 19:35:25,2023-03-20 21:35:25,2023-03-20 19:35:25,2023-03-20 20:51:38,,2,1,1,-43.8,0,0,0,None,6.5,18.5,92.5,120.95,453.49,1,1,None,4.0
ORD-006620,XpressBees,Ground,Indore,Suburban,Express,Furniture,COD,Mini-Truck,26.9,2024-02-13 23:07:38,2024-02-14 03:07:38,2024-02-13 23:07:38,,,1,1,1,-240.0,1,0,0,None,8.3,20.6,75.9,327.6,1306.0,0,1,None,5.0
ORD-006621,DTDC,Ground,Bhopal,Urban,Economy,Apparel,COD,Bike,1.4,2024-03-12 22:42:43,2024-03-13 02:42:43,2024-03-12 22:42:43,2024-03-12 23:37:37,,2,1,1,,0,0,0,None,2.0,43.3,90.4,14.3,42.53,0,1,None,5.0
ORD-006622,XpressBees,Ground,Chennai,Suburban,Standard,FMCG,Prepaid,Van,1.6,2023-02-10 19:18:54,2023-02-10 21:18:54,2023-02-10 19:18:54,2023-02-10 21:33:47,,2,1,1,14.9,0,0,0,None,2.9,20.0,76.9,14.71,53.1,0,0,Wrong quantity,5.0
ORD-006623,BlueDart,Air,Hyderabad,Urban,Express,Apparel,COD,Van,23.4,2024-04-23 02:00:21,2024-04-23 04:00:21,2024-04-23 02:00:21,,,1,1,1,-120.0,1,0,0,None,4.7,56.2,54.3,122.2,350.56,0,1,None,4.0
ORD-006624,Shadowfax,Bike,Indore,Semi-Urban,Express,FMCG,Prepaid,Van,26.5,2023-07-05 04:41:59,2023-07-05 06:41:59,2023-07-05 04:41:59,2023-07-05 05:16:25,2023-07-05 08:11:26,3,0,0,,0,1,1,Customer absent,4.1,45.8,99.7,853.97,2640.71,0,1,None,1.0
ORD-006625,DHL-IN,Air,Bangalore,Suburban,Standard,FMCG,COD,Mini-Truck,23.1,2024-03-09 22:40:08,2024-03-10 00:40:08,2024-03-09 22:40:08,,,1,0,0,,0,1,1,Wrong address,2.4,47.6,85.2,392.73,1027.11,0,1,None,1.0
ORD-006626,FedEx-IN,Air,Hyderabad,Urban,Express,Books,COD,Bike,8.3,2024-05-31 13:22:02,2024-05-31 17:22:02,2024-05-31 13:22:02,,,1,0,0,,0,1,0,Customer absent,5.8,38.8,59.4,111.08,299.27,0,1,None,1.0
ORD-006627,Delhivery,Ground,Nagpur,Urban,Express,Auto Parts,Credit,Bike,31.7,2023-06-20 20:18:25,2023-06-20 22:18:25,2023-06-20 20:18:25,,,1,1,1,-120.0,1,0,0,None,8.6,66.4,59.8,424.75,1270.08,0,1,None,4.0
ORD-006628,Delhivery,Ground,Lucknow,Suburban,Standard,Books,Prepaid,Van,23.0,2024-06-30 18:58:18,2024-07-01 00:58:18,2024-06-30 18:58:18,,,1,1,1,,1,0,0,None,12.2,17.0,60.7,299.21,972.63,1,1,None,5.0
ORD-006629,BlueDart,Air,Lucknow,Suburban,Economy,Grocery,COD,Bike,32.4,2023-10-21 18:38:44,2023-10-22 00:38:44,2023-10-21 18:38:44,2023-10-21 20:24:39,,2,1,1,-254.1,0,0,0,None,4.2,25.8,64.2,285.63,1114.46,0,1,None,5.0
ORD-006630,Delhivery,Ground,Surat,Urban,Standard,Auto Parts,Credit,Bike,2.7,2024-11-01 12:52:09,2024-11-01 18:52:09,2024-11-01 12:52:09,,,1,0,0,,0,1,0,Refused delivery,3.7,9.3,98.6,45.74,155.23,0,1,None,1.0
ORD-006631,Ekart,Ground,Delhi,Rural,Economy,Grocery,Prepaid,Bike,7.8,2023-10-28 10:30:04,2023-10-28 12:30:04,2023-10-28 10:30:04,,,1,0,0,,0,1,1,Weather,2.7,86.7,45.9,250.49,872.69,0,1,None,2.0
ORD-006632,Shadowfax,Bike,Bangalore,Urban,Standard,Electronics,COD,Bike,4.7,2024-01-13 06:49:46,2024-01-13 12:49:46,2024-01-13 06:49:46,,,1,1,1,-360.0,1,0,0,None,9.1,109.7,93.0,43.96,162.21,0,1,None,5.0
ORD-006633,DHL-IN,Air,Indore,Rural,Standard,Electronics,Prepaid,Bike,14.1,2024-01-04 02:21:38,2024-01-04 08:21:38,2024-01-04 02:21:38,,,1,0,0,,0,1,1,Wrong address,4.2,103.3,65.0,376.73,1225.83,0,1,None,2.0
ORD-006634,DTDC,Ground,Hyderabad,Suburban,Standard,Furniture,COD,Bike,34.2,2024-02-03 20:55:14,2024-02-04 00:55:14,2024-02-03 20:55:14,,,1,1,1,-240.0,1,0,0,None,11.2,116.1,99.5,340.12,1207.65,0,1,None,5.0
ORD-006635,DHL-IN,Air,Jaipur,Urban,Economy,FMCG,Prepaid,Bike,4.2,2024-07-22 03:56:16,2024-07-22 07:56:16,2024-07-22 03:56:16,2024-07-22 06:03:37,,2,0,0,,0,1,1,Access issue,1.0,104.6,94.0,127.44,485.72,0,1,None,1.0
ORD-006636,FedEx-IN,Air,Lucknow,Urban,Express,Apparel,Wallet,Van,10.8,2024-10-04 11:41:48,2024-10-04 17:41:48,2024-10-04 11:41:48,,,1,1,1,-360.0,1,0,0,None,8.7,68.3,42.1,118.61,298.88,0,1,None,4.0
ORD-006637,Ekart,Ground,Surat,Urban,Express,Grocery,Prepaid,Van,10.5,2023-06-09 10:32:04,2023-06-09 14:32:04,2023-06-09 10:32:04,2023-06-09 13:52:07,,2,1,1,-40.0,0,0,0,None,14.1,67.6,90.9,61.2,194.45,0,1,None,5.0
ORD-006638,Shadowfax,Bike,Ahmedabad,Urban,Economy,Furniture,Wallet,Bike,33.7,2023-01-16 08:00:47,2023-01-16 10:00:47,2023-01-16 08:00:47,,,1,1,1,-120.0,1,0,0,None,7.2,23.0,67.1,337.4,940.56,0,1,None,5.0
ORD-006639,Ekart,Ground,Kolkata,Urban,Economy,Apparel,COD,Bike,21.2,2024-12-24 23:11:44,2024-12-25 01:11:44,2024-12-24 23:11:44,2024-12-25 01:16:29,2024-12-25 03:12:13,3,1,0,,0,0,0,None,6.8,85.8,55.5,169.51,604.18,0,1,None,4.0
ORD-006640,FedEx-IN,Air,Nagpur,Urban,Economy,FMCG,Credit,Van,33.1,2024-01-28 21:35:07,2024-01-29 01:35:07,2024-01-28 21:35:07,2024-01-28 22:46:00,,2,1,1,-169.1,0,0,0,None,7.4,9.7,96.7,328.98,1035.51,0,1,None,4.0
ORD-006641,DHL-IN,Air,Surat,Urban,Standard,Apparel,Prepaid,Van,1.1,2023-12-25 13:20:29,2023-12-25 15:20:29,2023-12-25 13:20:29,2023-12-25 16:29:34,2023-12-25 18:06:56,3,1,0,166.4,0,0,0,None,3.1,48.6,46.1,15.24,60.79,0,1,None,4.0
ORD-006642,Ekart,Ground,Indore,Urban,Economy,Electronics,Credit,Bike,4.8,2024-06-27 02:51:15,2024-06-27 04:51:15,2024-06-27 02:51:15,,,1,1,1,-120.0,1,0,0,None,6.6,89.8,69.6,45.98,170.51,0,1,None,5.0
ORD-006643,XpressBees,Ground,Mumbai,Urban,Same-Day,Electronics,Prepaid,Van,15.4,2023-02-08 04:01:58,2023-02-08 10:01:58,2023-02-08 04:01:58,,,1,1,1,-360.0,1,0,0,None,14.7,102.8,82.7,243.38,624.64,0,1,None,5.0
ORD-006644,DTDC,Ground,Kolkata,Urban,Express,Grocery,Prepaid,Bike,8.1,2024-01-15 02:56:43,2024-01-15 04:56:43,2024-01-15 02:56:43,,,1,1,1,-120.0,1,0,0,None,1.7,21.7,44.8,84.37,312.73,0,0,Wrong item,5.0
ORD-006645,Delhivery,Ground,Lucknow,Suburban,Economy,Electronics,Prepaid,Bike,29.1,2023-01-17 22:05:07,2023-01-18 04:05:07,2023-01-17 22:05:07,2023-01-18 01:35:45,2023-01-18 02:31:07,3,1,1,-94.0,0,0,0,None,9.4,90.3,80.4,206.82,675.94,0,1,None,5.0
ORD-006646,DTDC,Ground,Bangalore,Urban,Express,Grocery,Prepaid,Bike,3.8,2023-11-27 02:09:16,2023-11-27 04:09:16,2023-11-27 02:09:16,2023-11-27 02:41:37,,2,1,1,,0,0,0,None,5.0,22.8,81.0,60.17,201.8,0,1,None,3.0
ORD-006647,FedEx-IN,Air,Bangalore,Urban,Same-Day,Auto Parts,Prepaid,Bike,15.1,2023-08-13 14:12:41,2023-08-13 18:12:41,2023-08-13 14:12:41,,,1,1,1,-240.0,1,0,0,None,9.5,69.7,61.1,101.09,286.5,0,1,None,3.0
ORD-006648,XpressBees,Ground,Kolkata,Rural,Standard,Auto Parts,Prepaid,Bike,32.3,2023-12-04 16:12:40,2023-12-04 22:12:40,2023-12-04 16:12:40,,,1,1,1,-360.0,1,0,0,None,8.7,50.1,87.0,318.43,1176.68,0,1,None,5.0
ORD-006649,DTDC,Ground,Mumbai,Suburban,Same-Day,FMCG,COD,Bike,3.2,2023-10-11 13:07:58,2023-10-11 19:07:58,2023-10-11 13:07:58,,,1,1,1,-360.0,1,0,0,None,5.5,75.6,86.6,32.45,97.64,0,1,None,4.0
ORD-006650,XpressBees,Ground,Lucknow,Urban,Express,Apparel,Wallet,Bike,2.6,2024-11-16 22:52:57,2024-11-17 00:52:57,2024-11-16 22:52:57,2024-11-17 00:40:05,2024-11-17 01:10:45,3,1,0,17.8,0,0,0,None,6.5,19.4,40.6,28.34,78.84,0,1,None,3.0
ORD-006651,Shadowfax,Bike,Hyderabad,Suburban,Same-Day,Electronics,Prepaid,Van,2.6,2023-10-06 03:37:48,2023-10-06 09:37:48,2023-10-06 03:37:48,2023-10-06 06:29:23,,2,1,1,-188.4,0,0,0,None,12.1,7.4,92.8,15.48,52.18,0,1,None,4.0
ORD-006652,DTDC,Ground,Nagpur,Suburban,Standard,Auto Parts,Prepaid,Bike,13.4,2024-05-21 18:43:07,2024-05-21 20:43:07,2024-05-21 18:43:07,,,1,1,1,-120.0,1,0,0,None,14.0,95.8,67.4,158.7,580.7,0,1,None,4.0
ORD-006653,BlueDart,Air,Delhi,Semi-Urban,Standard,FMCG,COD,Van,29.3,2023-01-16 21:19:23,2023-01-17 03:19:23,2023-01-16 21:19:23,2023-01-17 00:04:28,,2,1,1,-194.9,0,0,0,None,4.5,105.7,70.7,503.53,1310.94,0,1,None,4.0
ORD-006654,Delhivery,Ground,Surat,Urban,Economy,Furniture,Prepaid,Bike,12.0,2024-09-06 23:28:22,2024-09-07 03:28:22,2024-09-06 23:28:22,,,1,1,1,-240.0,1,0,0,None,12.2,67.7,49.4,182.36,645.8,0,1,None,4.0
ORD-006655,DHL-IN,Air,Bhopal,Rural,Standard,Grocery,Prepaid,Bike,24.8,2024-10-01 16:35:03,2024-10-01 22:35:03,2024-10-01 16:35:03,,,1,0,0,,0,1,1,Weather,3.6,32.4,45.4,422.82,1574.05,0,1,None,1.0
ORD-006656,Shadowfax,Bike,Jaipur,Semi-Urban,Same-Day,Grocery,Wallet,Bike,19.5,2023-06-14 00:16:42,2023-06-14 04:16:42,2023-06-14 00:16:42,,,1,1,1,-240.0,1,0,0,None,13.8,83.6,97.5,118.82,397.49,0,1,None,5.0
ORD-006657,BlueDart,Air,Jaipur,Semi-Urban,Economy,Apparel,Prepaid,Van,26.2,2024-06-01 10:21:44,2024-06-01 16:21:44,2024-06-01 10:21:44,,,1,1,1,-360.0,1,0,0,None,13.6,36.3,75.3,317.71,974.17,0,0,Wrong item,4.0
ORD-006658,FedEx-IN,Air,Surat,Rural,Standard,Apparel,Prepaid,Bike,8.9,2024-01-25 01:34:52,2024-01-25 03:34:52,2024-01-25 01:34:52,,,1,1,1,-120.0,1,0,0,None,5.7,53.3,53.0,134.71,365.49,0,1,None,4.0
ORD-006659,Ekart,Ground,Chennai,Suburban,Standard,Electronics,Prepaid,Van,,2023-08-14 19:20:22,2023-08-15 01:20:22,2023-08-14 19:20:22,,,1,1,1,-360.0,1,0,0,None,4.9,106.4,48.0,581.04,2081.77,0,1,None,3.0
ORD-006660,DHL-IN,Air,Surat,Urban,Standard,Furniture,Prepaid,Bike,27.5,2023-12-14 16:51:14,2023-12-14 22:51:14,2023-12-14 16:51:14,,,1,1,1,-360.0,1,0,0,None,9.3,112.6,97.5,168.46,626.91,0,1,None,5.0
ORD-006661,DHL-IN,Air,Ahmedabad,Rural,Express,Auto Parts,COD,Bike,13.0,2023-11-23 16:11:15,2023-11-23 22:11:15,2023-11-23 16:11:15,2023-11-23 19:55:29,,2,0,0,,0,1,1,Refused delivery,2.7,48.3,42.1,123.83,429.41,0,1,None,2.0
ORD-006662,FedEx-IN,Air,Mumbai,Urban,Express,Auto Parts,Wallet,Mini-Truck,12.2,2023-12-07 15:55:40,2023-12-07 21:55:40,2023-12-07 15:55:40,,,1,1,1,-360.0,1,0,0,None,12.3,12.5,57.9,138.44,423.3,0,1,None,
ORD-006663,Shadowfax,Bike,Chennai,Suburban,Standard,Electronics,Wallet,Bike,9.1,2023-11-30 11:06:53,2023-11-30 13:06:53,2023-11-30 11:06:53,,,1,0,0,,0,1,0,Refused delivery,8.0,24.7,66.3,130.8,435.61,0,1,None,3.0
ORD-006664,DHL-IN,Air,Jaipur,Semi-Urban,Standard,Apparel,Prepaid,Bike,22.8,2023-04-19 21:47:42,2023-04-20 03:47:42,2023-04-19 21:47:42,,,1,1,1,-360.0,1,0,0,None,5.5,106.2,88.0,159.61,439.24,0,1,None,5.0
ORD-006665,Ekart,Ground,Delhi,Suburban,Express,Grocery,Prepaid,Bike,9.9,2024-02-18 05:09:38,2024-02-18 11:09:38,2024-02-18 05:09:38,,,1,1,1,-360.0,1,0,0,None,14.0,29.8,71.7,70.6,199.43,0,1,None,3.0
ORD-006666,BlueDart,Air,Delhi,Suburban,Standard,Grocery,COD,Bike,25.3,2023-03-12 20:50:11,2023-03-13 00:50:11,2023-03-12 20:50:11,,,1,0,0,,0,1,1,Access issue,6.0,119.2,55.6,715.49,1920.71,0,1,None,2.0
ORD-006667,DTDC,Ground,Hyderabad,Urban,Standard,FMCG,Credit,Bike,4.1,2023-01-17 02:33:30,2023-01-17 08:33:30,2023-01-17 02:33:30,,,1,1,1,-360.0,1,0,0,None,7.0,60.3,68.2,55.79,197.64,0,1,None,4.0
ORD-006668,DHL-IN,Air,Delhi,Urban,Standard,FMCG,Prepaid,Bike,14.6,2024-06-27 01:12:56,2024-06-27 05:12:56,2024-06-27 01:12:56,2024-06-27 02:52:36,2024-06-27 04:52:18,3,1,1,-20.6,0,0,0,None,9.2,34.1,79.5,99.32,289.73,0,1,None,4.0
ORD-006669,Ekart,Ground,Indore,Urban,Economy,Grocery,Prepaid,Van,3.3,2024-04-27 21:54:25,2024-04-28 03:54:25,2024-04-27 21:54:25,,,1,1,1,-360.0,1,0,0,None,9.7,50.9,48.7,38.63,118.49,0,1,None,4.0
ORD-006670,Delhivery,Ground,Bhopal,Urban,Standard,Electronics,Wallet,Bike,17.6,2024-05-04 11:13:16,2024-05-04 17:13:16,2024-05-04 11:13:16,,,1,1,1,-360.0,1,0,0,None,6.9,97.6,54.2,242.98,787.03,0,1,None,4.0
ORD-006671,FedEx-IN,Air,Hyderabad,Urban,Standard,Electronics,Prepaid,Bike,28.8,2024-02-28 15:05:26,2024-02-28 19:05:26,2024-02-28 15:05:26,,,1,1,1,-240.0,1,0,0,None,12.1,54.5,94.6,322.01,1274.56,0,1,None,4.0
ORD-006672,Delhivery,Ground,Vadodara,Suburban,Standard,Pharma,Credit,Van,14.0,2024-06-11 01:59:07,2024-06-11 07:59:07,2024-06-11 01:59:07,2024-06-11 03:54:45,2024-06-11 05:41:50,3,0,0,,0,1,1,Weather,2.7,105.1,87.1,329.23,1133.01,0,1,None,1.0
ORD-006673,DTDC,Ground,Hyderabad,Suburban,Express,FMCG,Prepaid,Bike,13.1,2023-10-01 19:54:43,2023-10-01 21:54:43,2023-10-01 19:54:43,,,1,1,1,-120.0,1,0,0,None,6.9,23.4,90.9,70.47,250.18,0,1,None,5.0
ORD-006674,Delhivery,Ground,Jaipur,Suburban,Economy,Auto Parts,Prepaid,Bike,1.2,2024-04-11 10:52:25,2024-04-11 14:52:25,2024-04-11 10:52:25,,,1,1,1,-240.0,1,0,0,None,6.2,77.3,98.0,18.1,48.53,0,1,None,4.0
ORD-006675,DHL-IN,Air,Ahmedabad,Suburban,Standard,Auto Parts,Credit,Bike,1.1,2024-10-19 22:03:26,2024-10-20 00:03:26,2024-10-19 22:03:26,,,1,1,1,-120.0,1,0,0,None,14.0,79.8,49.9,7.26,23.0,0,1,None,5.0
ORD-006676,DHL-IN,Air,Delhi,Semi-Urban,Express,Grocery,Credit,Bike,12.0,2024-08-15 02:52:58,2024-08-15 06:52:58,2024-08-15 02:52:58,,,1,0,0,,0,1,0,Wrong address,4.3,100.1,42.2,180.16,639.4,0,1,None,3.0
ORD-006677,Delhivery,Ground,Hyderabad,Rural,Standard,Electronics,COD,Bike,17.8,2024-09-16 04:34:08,2024-09-16 08:34:08,2024-09-16 04:34:08,2024-09-16 05:09:41,2024-09-16 06:47:50,3,1,1,-106.3,0,0,0,None,10.4,22.5,68.3,281.04,958.44,0,1,None,5.0
ORD-006678,XpressBees,Ground,Ahmedabad,Urban,Express,Pharma,Prepaid,Bike,6.7,2024-11-09 09:10:22,2024-11-09 13:10:22,2024-11-09 09:10:22,,,1,1,1,-240.0,1,0,0,None,4.6,73.4,42.4,82.16,324.32,0,1,None,3.0
ORD-006679,FedEx-IN,Air,Chennai,Semi-Urban,Same-Day,Furniture,Wallet,Bike,17.0,2023-11-16 11:03:25,2023-11-16 15:03:25,2023-11-16 11:03:25,,,1,1,1,-240.0,1,0,0,None,6.8,63.2,83.7,201.03,516.62,0,1,None,5.0
ORD-006680,DHL-IN,Air,Jaipur,Suburban,Standard,Apparel,Prepaid,Bike,33.0,2024-10-09 21:39:02,2024-10-09 23:39:02,2024-10-09 21:39:02,,,1,1,1,,1,0,0,None,10.0,78.9,86.6,508.77,1441.33,0,1,None,5.0
ORD-006681,Ekart,Ground,Chennai,Suburban,Express,Electronics,Credit,Van,24.0,2024-07-23 21:14:23,2024-07-24 01:14:23,2024-07-23 21:14:23,2024-07-23 22:04:05,,2,1,1,-190.3,0,0,0,None,13.0,71.6,83.3,419.82,1315.43,0,1,None,5.0
ORD-006682,DHL-IN,Air,Nagpur,Urban,Standard,Books,Prepaid,Van,32.8,2023-10-05 06:38:48,2023-10-05 08:38:48,2023-10-05 06:38:48,,,1,1,1,-120.0,1,0,0,None,7.4,80.7,52.9,388.9,1164.2,0,1,None,5.0
ORD-006683,DHL-IN,Air,Surat,Suburban,Same-Day,Pharma,Wallet,Bike,13.8,2023-12-17 22:39:47,2023-12-18 00:39:47,2023-12-17 22:39:47,,,1,1,1,-120.0,1,0,0,None,4.2,76.2,96.9,245.88,752.69,0,1,None,4.0
ORD-006684,Shadowfax,Bike,Nagpur,Suburban,Economy,Pharma,Prepaid,Bike,8.7,2024-03-18 03:02:55,2024-03-18 07:02:55,2024-03-18 03:02:55,,,1,1,1,-240.0,1,0,0,None,9.3,51.9,46.1,115.26,444.81,0,1,None,4.0
ORD-006685,XpressBees,Ground,Pune,Rural,Standard,Apparel,Wallet,Bike,30.9,2023-08-24 14:25:28,2023-08-24 16:25:28,2023-08-24 14:25:28,,,1,0,0,,0,1,0,Refused delivery,2.6,24.3,77.5,183.78,515.15,0,1,None,1.0
ORD-006686,Delhivery,Ground,Lucknow,Suburban,Standard,Grocery,COD,Van,14.7,2024-02-05 05:53:25,2024-02-05 11:53:25,2024-02-05 05:53:25,,,1,1,1,-360.0,1,0,0,None,9.9,36.1,56.4,106.41,381.2,0,1,None,5.0
ORD-006687,Ekart,Ground,Bangalore,Rural,Standard,Electronics,Prepaid,Van,24.9,2023-11-17 23:29:20,2023-11-18 05:29:20,2023-11-17 23:29:20,,,1,1,1,-360.0,1,0,0,,6.0,98.9,45.2,277.62,725.6,0,1,None,5.0
ORD-006688,DTDC,Ground,Ahmedabad,Urban,Standard,Grocery,COD,Bike,17.8,2024-05-15 21:31:51,2024-05-16 01:31:51,2024-05-15 21:31:51,,,1,1,1,-240.0,1,0,0,None,3.8,63.0,78.1,96.89,354.68,0,1,None,4.0
ORD-006689,Delhivery,Ground,Kolkata,Urban,Economy,Pharma,Prepaid,Bike,22.9,2024-05-29 08:18:36,2024-05-29 10:18:36,2024-05-29 08:18:36,,,1,1,1,-120.0,1,0,0,None,7.1,80.7,64.9,360.06,1239.39,1,1,None,4.0
ORD-006690,FedEx-IN,Air,Hyderabad,Suburban,Standard,Pharma,Prepaid,Bike,4.0,2023-05-30 21:30:49,2023-05-31 01:30:49,2023-05-30 21:30:49,,,1,1,1,-240.0,1,0,0,None,4.3,29.5,64.9,31.17,103.17,0,1,None,5.0
ORD-006691,DTDC,Ground,Ahmedabad,Urban,Economy,FMCG,Credit,Bike,33.7,2023-05-03 10:23:30,2023-05-03 16:23:30,2023-05-03 10:23:30,,,1,1,1,-360.0,1,0,0,None,9.5,110.6,60.8,369.13,1009.51,0,1,None,
ORD-006692,DHL-IN,Air,Bangalore,Suburban,Economy,Books,Prepaid,Bike,8.4,2024-08-20 14:11:24,2024-08-20 18:11:24,2024-08-20 14:11:24,,,1,1,1,-240.0,1,0,0,None,4.6,66.0,90.9,42.06,158.08,0,1,None,4.0
ORD-006693,Ekart,Ground,Hyderabad,Suburban,Standard,Apparel,COD,Van,33.3,2023-02-28 23:58:07,2023-03-01 03:58:07,2023-02-28 23:58:07,,,1,1,1,-240.0,1,0,0,None,8.4,83.6,49.3,354.84,915.89,0,1,None,5.0
ORD-006694,Shadowfax,Bike,Lucknow,Rural,Economy,Electronics,Prepaid,Bike,17.0,2024-11-07 14:24:55,2024-11-07 16:24:55,2024-11-07 14:24:55,2024-11-07 17:08:47,,2,1,0,43.9,0,0,0,None,9.6,43.6,59.9,291.6,1093.42,0,1,None,4.0
ORD-006695,FedEx-IN,Air,Pune,Urban,Economy,Electronics,Wallet,Van,3.8,2024-10-18 19:50:28,2024-10-19 01:50:28,2024-10-18 19:50:28,,,1,1,1,-360.0,1,0,0,None,4.7,22.3,42.0,22.77,77.21,0,1,None,4.0
ORD-006696,DHL-IN,Air,Ahmedabad,Urban,Same-Day,Furniture,Prepaid,Bike,21.5,2024-01-01 14:48:14,2024-01-01 16:48:14,2024-01-01 14:48:14,,,1,1,1,-120.0,1,0,0,None,9.1,93.7,67.2,335.51,1047.96,0,1,None,3.0
ORD-006697,Ekart,Ground,Kolkata,Suburban,Standard,FMCG,Prepaid,Van,27.5,2023-01-17 04:50:50,2023-01-17 10:50:50,2023-01-17 04:50:50,,,1,1,1,-360.0,1,0,0,None,2.3,51.2,53.7,206.82,632.91,0,1,None,4.0
ORD-006698,Shadowfax,Bike,Delhi,Suburban,Economy,Books,COD,Van,8.0,2023-01-11 09:37:13,2023-01-11 11:37:13,2023-01-11 09:37:13,2023-01-11 11:39:10,,3,1,0,79.5,0,0,0,None,5.7,87.6,59.1,79.58,312.88,0,1,None,3.0
ORD-006699,DHL-IN,Air,Ahmedabad,Urban,Standard,FMCG,COD,Bike,23.5,2024-03-17 14:52:20,2024-03-17 16:52:20,2024-03-17 14:52:20,2024-03-17 18:02:15,,2,0,0,,0,1,1,Weather,1.0,17.6,57.5,501.45,1964.4,0,1,None,2.0
ORD-006700,XpressBees,Ground,Mumbai,Rural,Standard,Auto Parts,Wallet,Bike,30.2,2023-12-03 07:17:06,2023-12-03 09:17:06,2023-12-03 07:17:06,2023-12-03 08:52:25,,2,1,1,-24.7,0,0,0,None,5.8,18.1,42.6,208.17,573.03,0,1,None,5.0
ORD-006701,Delhivery,Ground,Bhopal,Suburban,Express,FMCG,COD,Bike,29.1,2024-10-15 02:57:58,2024-10-15 06:57:58,2024-10-15 02:57:58,,,1,1,1,-240.0,1,0,0,None,8.7,101.5,41.5,193.96,581.85,0,1,None,3.0
ORD-006702,DTDC,Ground,Ahmedabad,Rural,Same-Day,Books,Prepaid,Mini-Truck,27.1,2023-03-03 13:13:59,2023-03-03 17:13:59,2023-03-03 13:13:59,,,1,1,1,-240.0,1,0,0,None,11.3,10.7,53.4,468.69,1841.32,0,1,None,5.0
ORD-006703,DTDC,Ground,Chennai,Semi-Urban,Economy,Apparel,Prepaid,Bike,30.7,2024-10-11 12:57:33,2024-10-11 14:57:33,2024-10-11 12:57:33,,,1,1,1,-120.0,1,0,0,None,11.0,33.6,99.4,207.11,551.54,0,1,None,5.0
ORD-006704,BlueDart,Air,Vadodara,Urban,Express,Pharma,Wallet,Bike,12.7,2023-11-09 17:40:13,2023-11-09 21:40:13,2023-11-09 17:40:13,,,1,1,1,-240.0,1,0,0,None,12.0,34.4,93.5,119.88,450.55,0,1,None,5.0
ORD-006705,Delhivery,Ground,Ahmedabad,Suburban,Economy,FMCG,COD,Bike,9.5,2024-11-01 03:24:09,2024-11-01 05:24:09,2024-11-01 03:24:09,,,1,1,1,-120.0,1,0,0,None,9.1,40.4,82.1,79.32,267.14,0,1,None,4.0
ORD-006706,DHL-IN,Air,Kolkata,Suburban,Express,Pharma,Prepaid,Van,9.0,2023-05-28 16:50:48,2023-05-28 20:50:48,2023-05-28 16:50:48,,,1,0,0,,0,1,0,Customer absent,4.1,5.6,53.4,146.58,384.55,0,1,None,2.0
ORD-006707,DHL-IN,Air,Bhopal,Urban,Express,Furniture,COD,Bike,34.8,2023-10-03 16:02:56,2023-10-03 18:02:56,2023-10-03 16:02:56,,,1,1,1,-120.0,1,0,0,None,8.2,113.6,82.2,624.03,2314.28,0,1,None,5.0
