Order_ID,Carrier,Carrier_Type,Warehouse,Destination_Hub,Region,Service_Level,Product_Category,Weight_KG,Volume_CBM,Units,Order_Created_At,Scheduled_Pickup,Actual_Pickup,Scheduled_Departure_WH,Actual_Departure_WH,Scheduled_Arrival_Hub,Actual_Arrival_Hub,Departure_Delay_Min,Arrival_Delay_Min,Pickup_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Late_Pickup_Flag,Time_To_Ship_Min,Transit_Damage_Flag,Damage_Type,FM_Cost_INR
ORD-030701,FedEx-IN,Air,WH-Bangalore-03,HUB-South-02,North,Economy,Furniture,7.69,0.0791,24,2024-10-01 01:22:48,2024-10-01 06:21:40,2024-10-01 06:21:03,2024-10-01 10:49:11,2024-10-01 10:50:30,2024-10-03 05:49:31,2024-10-03 05:58:41,1.3,7.9,-0.6,0,0,0,567.7,0,None,73.48
ORD-030702,Ekart,Ground,WH-Delhi-01,HUB-North-01,East,Same-Day,Auto Parts,1.16,0.0036,46,2024-09-04 10:12:00,2024-09-04 20:35:04,2024-09-04 20:29:15,2024-09-05 00:31:26,2024-09-05 00:24:07,2024-09-05 04:32:41,2024-09-05 04:26:30,-7.3,1.1,-5.8,0,0,0,852.1,0,None,40.0
ORD-030703,BlueDart,Air,WH-Chennai-04,HUB-Central-05,East,Standard,Electronics,10.07,0.0931,5,2023-06-01 16:45:16,2023-06-01 15:16:25,2023-06-01 15:20:04,2023-06-01 20:22:27,2023-06-01 20:11:53,2023-06-02 19:17:38,2023-06-02 19:10:59,-10.6,3.9,3.7,0,0,0,206.6,0,,217.4
ORD-030704,Delhivery,Ground,WH-Mumbai-02,HUB-North-01,East,Express,Pharma,1.47,0.016,22,2023-04-05 20:30:20,2023-04-06 04:44:27,2023-04-06 04:41:07,2023-04-06 10:01:22,2023-04-06 13:26:24,2023-04-06 19:29:46,2023-04-06 22:48:20,205.0,-6.5,-3.3,1,0,0,1016.1,0,None,27.16
ORD-030705,Ekart,Ground,WH-Mumbai-02,HUB-East-03,East,Standard,Grocery,7.65,0.0386,36,2024-05-28 20:20:27,2024-05-28 21:12:53,2024-05-28 22:07:07,2024-05-29 02:37:31,2024-05-29 02:29:38,2024-05-30 06:05:30,2024-05-30 06:39:21,-7.9,41.7,54.2,0,1,1,369.2,0,None,68.24
ORD-030706,XpressBees,Ground,WH-Kolkata-05,HUB-North-01,North,Standard,Apparel,0.94,0.0037,21,2023-09-04 05:05:49,2023-09-04 11:57:15,,2023-09-04 15:12:25,2023-09-04 15:41:17,2023-09-05 15:47:01,2023-09-05 16:06:06,28.9,-9.8,-6.7,1,0,0,635.5,0,None,12.73
ORD-030707,BlueDart,Air,WH-Hyderabad-06,HUB-North-01,North,Express,Books,2.76,0.0237,19,2024-06-15 12:44:02,2024-06-15 22:56:47,2024-06-15 22:51:29,2024-06-16 02:13:33,2024-06-16 04:33:53,2024-06-16 12:22:41,2024-06-16 15:17:45,140.3,34.7,-5.3,1,1,0,949.8,0,None,61.96
ORD-030708,shadowfax,Bike,WH-Ahmedabad-08,HUB-Central-05,East,Standard,Auto Parts,8.4,0.0695,38,2024-10-03 03:27:07,2024-10-03 18:44:49,2024-10-03 18:48:42,2024-10-03 23:23:36,2024-10-04 01:22:30,2024-10-04 22:31:14,2024-10-05 00:57:33,118.9,27.4,3.9,1,1,0,1315.4,0,None,107.83
ORD-030709,BlueDart,Air,WH-Pune-07,HUB-North-01,East,Standard,Furniture,5.46,0.0478,15,2023-12-31 15:08:23,2023-12-31 18:38:42,2023-12-31 19:18:18,2023-12-31 22:52:25,2023-12-31 22:48:57,2024-01-01 19:45:37,2024-01-01 23:38:10,-3.5,236.0,39.6,0,1,1,460.6,0,None,78.45
ORD-030710,Ekart,Ground,WH-Ahmedabad-08,HUB-West-04,East,Standard,FMCG,1.91,0.0177,44,2024-09-26 15:05:20,2024-09-27 03:35:31,2024-09-27 03:36:25,2024-09-27 09:07:33,2024-09-27 09:09:00,2024-09-28 11:16:06,2024-09-28 11:07:54,1.5,-9.7,0.9,0,0,0,1083.7,0,None,35.13
ORD-030711,DHL-IN,Air,WH-Delhi-01,HUB-East-03,West,Standard,Electronics,4.58,0.0139,25,2023-10-16 11:02:35,2023-10-16 10:43:32,2023-10-16 10:40:49,2023-10-16 13:47:22,2023-10-16 13:41:00,2023-10-17 10:53:43,2023-10-17 10:50:28,-6.4,3.1,-2.7,0,0,0,158.4,0,None,95.86
ORD-030712,Shadowfax,Bike,WH-Pune-07,HUB-Central-05,North,Express,Apparel,16.73,,29,2024-02-14 09:04:27,2024-02-14 16:08:05,2024-02-14 16:03:46,2024-02-14 21:40:28,2024-02-14 23:57:50,2024-02-15 06:48:52,2024-02-15 09:25:04,137.4,18.8,-4.3,1,1,0,893.4,0,None,393.29
ORD-030713,XpressBees,Ground,WH-Mumbai-02,HUB-East-03,South,Standard,FMCG,3.99,0.0145,30,2023-06-29 18:16:36,2023-06-30 07:46:30,2023-06-30 07:50:19,2023-06-30 11:57:47,2023-06-30 12:06:24,2023-07-01 13:02:52,2023-07-01 13:13:51,8.6,2.4,3.8,0,0,0,1069.8,0,None,84.48
ORD-030714,DTDC,Ground,WH-Bangalore-03,HUB-North-01,North,Express,Furniture,3.85,0.0317,36,2023-11-13 05:34:15,2023-11-13 05:44:24,2023-11-13 07:42:36,2023-11-13 07:39:47,2023-11-13 07:32:42,2023-11-13 20:15:06,2023-11-14 00:38:50,-7.1,270.8,118.2,0,1,1,118.4,0,None,103.52
ORD-030715,Delhivery,Ground,WH-Delhi-01,HUB-West-04,South,Economy,Furniture,0.51,0.0018,29,2023-08-26 14:33:01,2023-08-27 01:20:59,2023-08-27 01:18:19,2023-08-27 05:56:24,2023-08-27 06:07:44,2023-08-29 10:44:51,2023-08-29 11:02:18,11.3,6.1,-2.7,0,0,0,934.7,0,None,4.53
ORD-030716,DHL-IN,Air,WH-Mumbai-02,HUB-North-01,North,Same-Day,Grocery,6.4,0.0617,37,2024-01-19 08:23:37,2024-01-20 01:49:12,2024-01-20 01:43:44,2024-01-20 03:41:44,2024-01-20 07:04:14,2024-01-20 07:21:12,2024-01-20 14:24:35,202.5,220.9,-5.5,1,1,0,1360.6,0,None,89.9
ORD-030717,Ekart,Ground,WH-Kolkata-05,HUB-North-01,South,Standard,Pharma,2.83,0.0333,33,2023-03-11 09:04:24,2023-03-11 15:23:41,2023-03-11 15:20:04,2023-03-11 17:29:30,2023-03-11 18:32:46,2023-03-12 16:09:04,2023-03-12 17:38:12,63.3,25.9,-3.6,1,1,0,568.4,0,None,52.47
ORD-030718,Ekart,Ground,WH-Chennai-04,HUB-Central-05,Central,Same-Day,Grocery,,0.0071,26,2024-07-06 17:44:10,2024-07-06 22:57:36,2024-07-06 23:19:30,2024-07-07 01:04:48,2024-07-07 01:30:18,2024-07-07 05:02:00,2024-07-07 05:23:34,25.5,-4.0,21.9,1,0,1,466.1,0,None,26.6
ORD-030719,DHL-IN,Air,WH-Delhi-01,HUB-North-01,South,Standard,Auto Parts,2.33,,25,2023-04-04 15:41:02,2023-04-04 15:56:23,,2023-04-04 18:44:33,2023-04-04 18:44:33,2023-04-05 17:28:54,2023-04-05 17:25:04,0.0,-3.9,4.4,0,0,0,183.5,0,None,18.77
ORD-030720,DTDC,Ground,WH-Kolkata-05,HUB-Central-05,Central,Express,Grocery,24.64,0.1275,34,2023-07-10 03:05:27,2023-07-10 17:22:00,2023-07-10 17:12:04,2023-07-10 21:22:03,2023-07-10 21:05:08,2023-07-11 10:49:12,2023-07-11 10:37:53,-16.9,5.6,-9.9,0,0,0,1079.7,0,None,649.28
ORD-030721,BlueDart,Air,WH-Pune-07,HUB-Central-05,Central,Express,Electronics,3.99,0.0184,24,2024-06-12 23:53:38,2024-06-13 00:24:03,2024-06-13 00:19:12,2024-06-13 06:06:31,2024-06-13 06:17:43,2024-06-13 18:19:44,2024-06-13 18:44:04,11.2,13.1,-4.9,0,0,0,384.1,0,None,57.92
ORD-030722,DHL-IN,Air,WH-Hyderabad-06,HUB-West-04,South,Standard,Apparel,6.11,0.0475,44,2023-07-14 17:34:25,2023-07-14 16:38:11,2023-07-14 16:39:44,2023-07-14 21:20:53,2023-07-14 21:27:33,2023-07-15 20:20:35,2023-07-15 23:00:00,6.7,152.7,1.6,0,1,0,233.1,0,None,107.21
ORD-030723,Shadowfax,Bike,WH-Kolkata-05,HUB-Central-05,West,Express,Electronics,1.67,0.0098,10,2023-01-10 02:23:10,2023-01-10 12:17:29,2023-01-10 12:35:47,2023-01-10 14:09:42,2023-01-10 14:13:32,2023-01-11 00:36:02,2023-01-11 00:48:32,3.8,8.7,18.3,0,0,1,710.4,0,None,33.56
ORD-030724,Delhivery,Ground,WH-Bangalore-03,HUB-Central-05,North,Economy,Grocery,2.93,0.0194,13,2023-05-11 13:49:13,2023-05-12 00:49:04,2023-05-12 00:44:30,2023-05-12 03:46:18,2023-05-12 04:14:34,2023-05-14 03:09:17,2023-05-14 03:45:20,28.3,7.8,-4.6,1,0,0,865.3,0,None,47.03
ORD-030725,Shadowfax,Bike,WH-Chennai-04,HUB-Central-05,North,Same-Day,Apparel,9.47,0.1008,49,2024-09-25 16:20:59,2024-09-26 01:06:26,2024-09-26 00:58:26,2024-09-26 06:14:59,2024-09-26 07:09:33,2024-09-26 10:30:20,2024-09-26 11:36:03,54.6,11.1,-8.0,1,0,0,888.6,0,None,169.48
ORD-030726,XpressBees,Ground,WH-Ahmedabad-08,HUB-West-04,East,Standard,Grocery,3.94,0.0457,19,2023-04-26 15:04:57,2023-04-27 11:06:53,2023-04-27 10:56:58,2023-04-27 13:13:52,2023-04-27 13:28:42,2023-04-28 10:05:06,2023-04-28 11:28:45,14.8,68.8,-9.9,0,1,0,1343.8,0,None,51.3
ORD-030727,Shadowfax,Bike,WH-Ahmedabad-08,HUB-Central-05,South,Standard,Books,4.39,0.0242,2,2023-01-24 21:02:10,2023-01-25 13:45:05,2023-01-25 13:46:36,2023-01-25 19:36:03,2023-01-25 20:06:25,2023-01-26 16:46:55,2023-01-26 17:03:49,30.4,-13.5,1.5,1,0,0,1384.3,0,None,72.32
ORD-030728,FedEx-IN,Air,WH-Hyderabad-06,HUB-East-03,East,Same-Day,Grocery,1.43,0.0167,23,2024-09-08 22:00:07,2024-09-08 21:46:37,2024-09-08 22:28:21,2024-09-09 03:39:33,2024-09-09 04:02:46,2024-09-09 07:08:50,2024-09-09 07:20:09,23.2,-11.9,41.7,1,0,1,362.6,0,None,53.67
ORD-030729,BlueDart,Air,WH-Ahmedabad-08,HUB-Central-05,Central,Express,Auto Parts,10.21,0.091,46,2023-07-15 06:14:04,2023-07-15 21:14:37,2023-07-15 21:12:47,2023-07-16 03:02:37,2023-07-16 03:01:23,2023-07-16 15:34:56,2023-07-16 15:40:11,-1.2,6.5,-1.8,0,0,0,1247.3,0,None,109.35
ORD-030730,Delhivery,Ground,WH-Bangalore-03,HUB-North-01,North,Express,Pharma,1.1,0.0033,19,2024-11-05 14:03:17,2024-11-05 21:07:28,2024-11-05 21:07:19,2024-11-06 00:53:41,2024-11-06 00:47:50,2024-11-06 09:51:15,2024-11-06 11:05:43,-5.8,80.3,-0.1,0,1,0,644.6,0,None,30.22
ORD-030731,Ekart,Ground,WH-Ahmedabad-08,HUB-South-02,North,Same-Day,Pharma,9.0,0.0891,45,2024-03-08 07:59:34,2024-03-08 14:18:28,2024-03-08 14:21:11,2024-03-08 19:21:12,2024-03-08 19:31:42,2024-03-08 23:03:38,2024-03-08 23:21:26,10.5,7.3,2.7,0,0,0,692.1,0,None,257.39
ORD-030732,Ekart,Ground,WH-Delhi-01,HUB-East-03,Central,Standard,Pharma,6.73,0.0227,17,2024-11-20 16:37:52,2024-11-21 07:18:19,2024-11-21 07:16:16,2024-11-21 11:44:54,2024-11-21 11:46:23,2024-11-22 11:25:33,2024-11-22 11:15:20,1.5,-11.7,-2.1,0,0,0,1148.5,0,None,61.67
ORD-030733,Ekart,Ground,WH-Ahmedabad-08,HUB-West-04,West,Standard,Electronics,7.57,0.0367,44,2023-02-03 14:06:16,2023-02-03 15:44:41,2023-02-03 15:49:50,2023-02-03 21:34:10,2023-02-03 22:02:33,2023-02-04 22:15:54,2023-02-04 23:08:46,28.4,24.5,5.2,1,1,0,476.3,0,None,96.98
ORD-030734,DTDC,Ground,WH-Hyderabad-06,HUB-East-03,North,Express,Pharma,1.5,0.0055,45,2023-08-05 02:43:15,2023-08-05 15:18:57,2023-08-05 15:15:27,2023-08-05 16:33:28,2023-08-05 16:37:08,2023-08-06 05:24:29,2023-08-06 05:15:00,3.7,-13.1,-3.5,0,0,0,833.9,0,None,16.02
ORD-030735,DTDC,Ground,WH-Ahmedabad-08,HUB-South-02,East,Standard,Auto Parts,6.93,0.0822,16,2024-02-05 23:56:36,2024-02-06 01:30:50,2024-02-06 01:38:54,2024-02-06 05:38:50,2024-02-06 05:39:43,2024-02-07 07:48:34,2024-02-07 07:47:10,0.9,-2.3,8.1,0,0,0,343.1,0,None,156.68
ORD-030736,Ekart,Ground,WH-Chennai-04,HUB-West-04,West,Standard,Electronics,6.49,0.029,49,2024-06-11 02:56:24,2024-06-11 17:16:51,2024-06-11 17:16:12,2024-06-11 21:34:44,2024-06-11 22:44:54,2024-06-12 22:31:22,2024-06-12 23:48:43,70.2,7.2,-0.7,1,0,0,1188.5,0,None,63.78
ORD-030737,DHL-IN,Air,WH-Mumbai-02,HUB-East-03,South,Standard,Pharma,2.08,0.0122,48,2023-11-03 12:57:07,2023-11-04 04:35:35,2023-11-04 04:34:58,2023-11-04 06:15:09,2023-11-04 06:16:40,2023-11-05 04:35:16,2023-11-05 04:56:22,1.5,19.6,-0.6,0,1,0,1039.6,0,None,50.02
ORD-030738,DTDC,Ground,WH-Ahmedabad-08,HUB-East-03,Central,Express,Electronics,2.23,0.0265,27,2023-09-13 09:11:55,2023-09-13 19:20:28,2023-09-13 19:15:08,2023-09-14 01:06:12,2023-09-14 01:00:11,2023-09-14 12:37:35,2023-09-14 12:35:15,-6.0,3.7,-5.3,0,0,0,948.3,0,None,58.33
ORD-030739,Delhivery,Ground,WH-Mumbai-02,HUB-East-03,North,Express,Auto Parts,0.75,0.0064,16,2023-05-29 07:58:42,2023-05-29 12:00:33,2023-05-29 11:57:48,2023-05-29 16:36:02,2023-05-29 17:03:56,2023-05-30 04:08:21,2023-05-30 05:26:42,27.9,50.5,-2.8,1,1,0,545.2,0,None,22.7
ORD-030740,Delhivery,Ground,WH-Ahmedabad-08,HUB-East-03,East,Standard,Apparel,2.0,0.0152,47,2024-03-12 20:03:14,2024-03-13 09:29:43,2024-03-13 09:36:48,2024-03-13 11:25:18,2024-03-13 12:36:20,2024-03-14 14:01:39,2024-03-14 15:12:52,71.0,0.2,7.1,1,0,0,993.1,0,,44.16
ORD-030741,XpressBees,Ground,WH-Hyderabad-06,HUB-West-04,West,Express,Grocery,0.56,0.0058,20,2024-04-15 05:15:13,2024-04-15 21:50:52,2024-04-15 21:49:30,2024-04-16 01:43:44,2024-04-16 02:22:04,2024-04-16 13:50:36,2024-04-16 14:25:17,38.3,-3.7,-1.4,1,0,0,1266.9,0,None,16.31
ORD-030742,Shadowfax,Bike,WH-Ahmedabad-08,HUB-East-03,North,Express,FMCG,7.76,0.0351,31,2024-06-22 04:35:26,2024-06-22 10:05:42,2024-06-22 10:03:57,2024-06-22 11:26:49,2024-06-22 11:22:20,2024-06-23 02:02:28,2024-06-23 02:06:33,-4.5,8.6,-1.8,0,0,0,406.9,0,None,142.81
ORD-030743,DHL-IN,Air,WH-Pune-07,HUB-Central-05,Central,Standard,Apparel,3.16,0.0201,45,2024-04-05 03:43:15,2024-04-05 15:20:43,2024-04-05 15:22:56,2024-04-05 18:19:09,2024-04-05 18:30:15,2024-04-06 19:45:52,2024-04-06 19:57:55,11.1,0.9,2.2,0,0,0,887.0,0,None,27.49
ORD-030744,XpressBees,Ground,WH-Pune-07,HUB-West-04,Central,Express,FMCG,,0.1338,38,2024-04-14 09:21:46,2024-04-14 14:34:04,2024-04-14 14:45:47,2024-04-14 19:13:58,2024-04-14 19:14:40,2024-04-15 06:15:06,2024-04-15 06:20:19,0.7,4.5,11.7,0,0,0,592.9,0,None,163.41
ORD-030745,Delhivery,Ground,WH-Hyderabad-06,HUB-West-04,North,Express,Apparel,1.51,0.0179,8,2024-09-15 13:37:27,2024-09-15 19:58:12,2024-09-15 20:01:42,2024-09-15 22:47:32,2024-09-15 22:38:46,2024-09-16 09:13:12,2024-09-16 09:01:48,-8.8,-2.6,3.5,0,0,0,541.3,0,None,23.21
ORD-030746,Delhivery,Ground,WH-Mumbai-02,HUB-East-03,Central,Standard,Furniture,4.72,0.0202,15,2023-04-15 15:21:08,2023-04-16 07:46:52,2023-04-16 07:40:21,2023-04-16 09:38:09,2023-04-16 09:40:36,2023-04-17 13:34:24,2023-04-17 13:57:05,2.5,20.2,-6.5,0,1,0,1099.5,0,None,95.86
ORD-030747,Ekart,Ground,WH-Ahmedabad-08,HUB-West-04,North,Express,Grocery,0.16,0.0016,19,2023-10-08 10:16:59,2023-10-08 13:00:58,2023-10-08 13:06:31,2023-10-08 15:30:41,2023-10-08 15:39:14,2023-10-09 03:55:04,2023-10-09 03:49:36,8.6,-14.0,5.5,0,0,0,322.3,0,None,2.22
ORD-030748,XpressBees,Ground,WH-Bangalore-03,HUB-Central-05,Central,Express,FMCG,4.21,0.021,5,2024-10-18 02:23:30,2024-10-18 01:34:15,2024-10-18 01:20:49,2024-10-18 06:38:29,2024-10-18 06:58:25,2024-10-18 18:48:17,2024-10-18 19:26:52,19.9,18.6,-13.4,1,1,0,274.9,0,None,117.88
ORD-030749,BlueDart,Air,WH-Delhi-01,HUB-North-01,East,Standard,Pharma,16.11,0.058,47,2023-10-05 12:39:58,2023-10-06 02:22:24,2023-10-06 02:39:46,2023-10-06 04:32:02,2023-10-06 04:29:16,2023-10-07 01:44:14,2023-10-07 01:40:33,-2.8,-0.9,17.4,0,0,1,949.3,0,None,263.69
ORD-030750,DTDC,Ground,WH-Chennai-04,HUB-West-04,Central,Standard,FMCG,4.62,0.0538,24,2023-01-17 09:37:08,2023-01-17 13:13:44,2023-01-17 13:13:31,2023-01-17 19:08:24,2023-01-17 19:15:26,2023-01-18 17:54:45,2023-01-18 17:41:39,7.0,-20.1,-0.2,0,0,0,578.3,0,None,65.98
ORD-030751,DTDC,Ground,WH-Ahmedabad-08,HUB-South-02,North,Economy,Apparel,1.53,0.0136,48,2023-04-28 05:55:13,2023-04-28 11:15:09,2023-04-28 11:14:35,2023-04-28 14:03:32,2023-04-28 14:25:49,2023-04-30 08:17:17,2023-04-30 12:55:10,22.3,255.6,-0.6,1,1,0,510.6,0,None,28.66
ORD-030752,DHL-IN,Air,WH-Pune-07,HUB-South-02,North,Standard,Auto Parts,7.48,0.0393,37,2024-10-20 23:22:10,2024-10-21 05:27:53,2024-10-21 05:31:50,2024-10-21 08:37:17,2024-10-21 08:26:44,2024-10-22 07:02:20,2024-10-22 06:49:20,-10.5,-2.5,4.0,0,0,0,544.6,0,None,130.87
ORD-030753,DTDC,Ground,WH-Kolkata-05,HUB-Central-05,South,Express,Furniture,0.83,0.0082,8,2024-10-22 03:09:34,2024-10-22 06:45:32,2024-10-22 06:44:48,2024-10-22 08:04:08,2024-10-22 07:44:38,2024-10-22 20:02:56,2024-10-22 20:06:19,-19.5,22.9,-0.7,0,1,0,275.1,0,None,10.39
ORD-030754,Delhivery,Ground,WH-Chennai-04,HUB-South-02,East,Economy,Auto Parts,7.09,0.0627,22,2023-12-02 15:54:19,2023-12-02 23:43:08,2023-12-03 00:23:07,2023-12-03 04:00:27,2023-12-03 04:24:13,2023-12-05 05:11:52,2023-12-05 05:22:36,23.8,-13.0,40.0,1,0,1,749.9,0,None,120.87
ORD-030755,FedEx-IN,Air,WH-Hyderabad-06,HUB-West-04,Central,Same-Day,Furniture,1.51,0.0092,28,2024-12-09 10:41:55,2024-12-10 00:50:34,2024-12-10 00:49:04,2024-12-10 05:15:37,2024-12-10 05:02:22,2024-12-10 09:55:18,2024-12-10 09:28:27,-13.2,-13.6,-1.5,0,0,0,1100.5,0,None,28.83
ORD-030756,Delhivery,Ground,WH-Ahmedabad-08,HUB-South-02,Central,Same-Day,Electronics,3.0,0.0146,28,2023-01-13 04:12:11,2023-01-13 08:22:45,2023-01-13 08:18:31,2023-01-13 11:03:50,2023-01-13 11:08:38,2023-01-13 15:08:36,2023-01-13 15:14:21,4.8,0.9,-4.2,0,0,0,416.4,0,,68.09
ORD-030757,Ekart,Ground,WH-Bangalore-03,HUB-West-04,West,Standard,Furniture,1.05,0.0079,35,2024-08-18 07:25:18,2024-08-18 20:23:25,2024-08-18 20:23:00,2024-08-18 23:34:49,2024-08-18 23:27:52,2024-08-19 20:47:53,2024-08-19 20:55:30,-6.9,14.5,-0.4,0,0,0,962.6,0,None,14.75
ORD-030758,DTDC,Ground,WH-Hyderabad-06,HUB-East-03,West,Economy,Books,2.59,0.0198,7,2023-11-07 02:42:45,2023-11-07 06:56:53,2023-11-07 06:43:38,2023-11-07 10:15:04,2023-11-07 10:11:56,2023-11-09 11:54:23,2023-11-09 11:53:32,-3.1,2.3,-13.3,0,0,0,449.2,0,None,61.21
ORD-030759,Ekart,Ground,WH-Pune-07,HUB-North-01,East,Express,FMCG,2.77,0.0256,17,2023-11-12 16:31:30,2023-11-13 02:17:55,2023-11-13 02:18:35,2023-11-13 04:01:53,2023-11-13 03:55:02,2023-11-13 16:39:54,2023-11-13 16:28:28,-6.8,-4.6,0.7,0,0,0,683.5,0,None,72.31
ORD-030760,Shadowfax,Bike,WH-Delhi-01,HUB-West-04,West,Same-Day,Apparel,14.53,0.0586,47,2024-06-04 10:00:47,2024-06-04 22:40:44,2024-06-04 22:43:19,2024-06-04 23:43:10,2024-06-04 23:45:48,2024-06-05 03:17:06,2024-06-05 03:56:49,2.6,37.1,2.6,0,1,0,825.0,0,None,488.67
ORD-030761,XpressBees,Ground,WH-Bangalore-03,HUB-West-04,West,Standard,Apparel,7.02,,6,2024-02-04 03:55:53,2024-02-04 01:22:07,2024-02-04 01:19:42,2024-02-04 07:10:52,2024-02-04 07:32:30,2024-02-05 09:34:08,2024-02-05 10:33:45,21.6,38.0,-2.4,1,1,0,216.6,0,None,66.25
ORD-030762,DTDC,Ground,WH-Bangalore-03,HUB-East-03,South,Standard,Apparel,4.68,,29,2024-02-06 11:05:20,2024-02-06 22:46:19,2024-02-06 22:50:36,2024-02-07 02:03:43,2024-02-07 01:42:18,2024-02-08 03:07:45,2024-02-08 02:39:38,-21.4,-6.7,4.3,0,0,0,877.0,0,None,54.3
ORD-030763,FedEx-IN,Air,WH-Chennai-04,HUB-South-02,East,Express,Apparel,1.29,0.0137,28,2024-09-11 17:26:45,2024-09-11 15:38:27,2024-09-11 15:38:52,2024-09-11 20:44:00,2024-09-11 20:53:12,2024-09-12 07:35:58,2024-09-12 07:45:43,9.2,0.5,0.4,0,0,0,206.5,0,None,29.02
ORD-030764,BlueDart,Air,WH-Delhi-01,HUB-South-02,Central,Express,Books,5.42,0.026,13,2023-02-11 18:42:06,2023-02-12 14:46:32,2023-02-12 15:00:49,2023-02-12 16:28:58,2023-02-12 16:32:06,2023-02-13 03:26:36,2023-02-13 03:40:41,3.1,10.9,14.3,0,0,0,1310.0,0,None,69.05
ORD-030765,FedEx-IN,Air,WH-Bangalore-03,HUB-West-04,West,Express,Auto Parts,3.49,0.0328,20,2024-10-24 12:23:13,2024-10-25 08:27:37,2024-10-25 08:22:39,2024-10-25 12:12:19,2024-10-25 12:54:44,2024-10-26 02:41:07,2024-10-26 03:22:38,42.4,-0.9,-5.0,1,0,0,1471.5,0,None,85.51
ORD-030766,DHL-IN,Air,WH-Pune-07,HUB-West-04,North,Standard,Electronics,2.29,0.0226,12,2024-03-04 18:57:43,2024-03-05 10:08:13,2024-03-05 10:21:14,2024-03-05 11:22:12,2024-03-05 11:17:31,2024-03-06 12:06:07,2024-03-06 12:13:16,-4.7,11.8,13.0,0,0,0,979.8,0,None,51.69
ORD-030767,FedEx-IN,Air,WH-Hyderabad-06,HUB-South-02,Central,Standard,Furniture,38.56,0.1717,24,2024-03-26 21:30:06,2024-03-26 21:41:10,2024-03-26 22:00:43,2024-03-27 01:17:50,2024-03-27 01:37:12,2024-03-28 01:29:39,2024-03-28 01:59:38,19.4,10.6,19.6,1,0,1,247.1,0,None,838.94
ORD-030768,Ekart,Ground,WH-Kolkata-05,HUB-South-02,Central,Express,Books,14.27,0.116,1,2024-02-26 04:10:13,2024-02-26 11:27:04,2024-02-26 11:24:08,2024-02-26 13:18:06,2024-02-26 13:30:01,2024-02-27 02:27:30,2024-02-27 02:38:50,11.9,-0.6,-2.9,0,0,0,559.8,0,None,312.63
ORD-030769,DHL-IN,Air,WH-Mumbai-02,HUB-North-01,North,Standard,FMCG,1.32,0.0098,20,2023-08-31 09:48:10,2023-08-31 13:11:34,2023-08-31 13:33:09,2023-08-31 14:34:31,2023-08-31 14:36:52,2023-09-01 18:49:30,2023-09-01 18:44:29,2.4,-7.4,21.6,0,0,1,288.7,0,None,23.11
ORD-030770,Ekart,Ground,WH-Chennai-04,HUB-North-01,East,Same-Day,Grocery,2.13,0.0102,13,2023-08-16 20:13:18,2023-08-17 07:20:47,2023-08-17 07:19:28,2023-08-17 11:48:26,2023-08-17 16:45:06,2023-08-17 15:52:07,2023-08-17 20:31:11,296.7,-17.6,-1.3,1,0,0,1231.8,0,None,72.57
ORD-030771,BlueDart,Air,WH-Ahmedabad-08,HUB-North-01,West,Express,FMCG,3.79,0.0316,38,2024-05-14 03:14:49,2024-05-14 15:04:41,2024-05-14 14:55:45,2024-05-14 18:12:57,2024-05-14 18:14:55,2024-05-15 06:52:25,2024-05-15 07:01:16,2.0,6.9,-8.9,0,0,0,900.1,0,None,105.36
ORD-030772,FedEx-IN,Air,WH-Chennai-04,HUB-East-03,East,Express,Electronics,1.88,0.0089,20,2024-05-27 11:44:11,2024-05-27 19:10:14,2024-05-27 19:14:04,2024-05-27 22:33:00,2024-05-27 22:37:54,2024-05-28 09:45:15,2024-05-28 10:12:52,4.9,22.7,3.8,0,1,0,653.7,0,None,25.67
ORD-030773,Ekart,Ground,WH-Kolkata-05,HUB-North-01,West,Standard,Furniture,2.59,0.0205,33,2023-11-14 11:05:48,2023-11-14 15:00:44,2023-11-14 15:03:56,2023-11-14 20:59:18,2023-11-14 21:06:26,2023-11-15 17:46:29,2023-11-15 17:42:32,7.1,-11.1,3.2,0,0,0,600.6,0,None,55.19
ORD-030774,DHL-IN,Air,WH-Kolkata-05,HUB-South-02,East,Standard,FMCG,4.03,0.0222,17,2024-07-24 12:36:29,2024-07-24 17:28:55,2024-07-24 17:28:25,2024-07-24 21:25:41,2024-07-24 21:34:16,2024-07-25 21:14:58,2024-07-25 21:52:46,8.6,29.2,-0.5,0,1,0,537.8,0,None,70.51
ORD-030775,DTDC,Ground,WH-Ahmedabad-08,HUB-West-04,North,Standard,Furniture,7.51,0.0556,34,2023-12-21 02:30:06,2023-12-21 03:23:44,,2023-12-21 06:24:36,2023-12-21 06:55:54,2023-12-22 10:41:22,2023-12-22 13:25:29,31.3,132.8,80.0,1,1,1,265.8,0,None,93.22
ORD-030776,BlueDart,Air,WH-Delhi-01,HUB-Central-05,East,Same-Day,Furniture,2.67,0.014,47,2023-02-12 06:48:26,2023-02-12 15:56:09,2023-02-12 16:04:32,2023-02-12 17:15:00,2023-02-12 17:30:29,2023-02-12 21:21:36,2023-02-12 21:56:00,15.5,18.9,8.4,1,1,0,642.0,0,None,78.57
